"","status","family","pval","qval","type","gene_short_name","num_cells_expressed","perc_cells_expressed","FC","log2FC"
"PRR14","OK","negbinomial.size",0.000947235682433973,0.0282061048421876,"protein_coding","PRR14",136,0.141519250780437,1.49454545454545,0.579706775269661
"KIAA0895","OK","negbinomial.size",0.000726975015526528,0.0233645575903598,"protein_coding","KIAA0895",126,0.13111342351717,1.49454545454545,0.579706775269661
"LMNB2","OK","negbinomial.size",0.000227811374210405,0.0101527935773104,"protein_coding","LMNB2",140,0.145681581685744,1.48209090909091,0.567633942969086
"LRRC8A","OK","negbinomial.size",1.36210386649685e-06,0.000211759635989104,"protein_coding","LRRC8A",159,0.165452653485952,1.47974797479748,0.565351482292591
"RBM33","OK","negbinomial.size",0.000253380356743757,0.0108233078903004,"protein_coding","RBM33",111,0.115504682622268,1.47897727272727,0.564599882879453
"SLC25A36","OK","negbinomial.size",3.30929751971185e-06,0.000421383884176642,"protein_coding","SLC25A36",296,0.308012486992716,1.47307210031348,0.558828045593745
"PABPC3","OK","negbinomial.size",7.32951148638571e-05,0.0046887831853099,"protein_coding","PABPC3",276,0.287200832466181,1.46877742946708,0.554615794306831
"EAF1","OK","negbinomial.size",5.9783831604355e-06,0.000649845389065225,"protein_coding","EAF1",213,0.221644120707596,1.46727272727273,0.553137054865758
"LUC7L","OK","negbinomial.size",2.58688131268892e-05,0.00215443302160946,"protein_coding","LUC7L",211,0.219562955254943,1.46552515445719,0.551417730838237
"MAFG","OK","negbinomial.size",1.29354033672405e-05,0.00123533102157147,"protein_coding","MAFG",234,0.243496357960458,1.45791443850267,0.543906053841814
"EPC2","OK","negbinomial.size",4.8440480780102e-05,0.00344494270228704,"protein_coding","EPC2",131,0.136316337148803,1.45451298701299,0.540536177988983
"ATF2","OK","negbinomial.size",9.04052009254243e-05,0.00549417061987692,"protein_coding","ATF2",216,0.224765868886576,1.45143356643357,0.537478539880363
"HMGCS1","OK","negbinomial.size",1.77034206013135e-14,1.39232196140918e-11,"protein_coding","HMGCS1",676,0.703433922996878,1.44315118169314,0.529222441654627
"IFRD1","OK","negbinomial.size",0.000412084104922512,0.015261951475939,"protein_coding","IFRD1",248,0.258064516129032,1.44158911954188,0.527660027500066
"JAKMIP2","OK","negbinomial.size",0.000110687880806909,0.00610795977742509,"protein_coding","JAKMIP2",224,0.23309053069719,1.43969974979149,0.525767968158857
"HIC2","OK","negbinomial.size",0.00117166233721006,0.032432971943061,"protein_coding","HIC2",141,0.146722164412071,1.43793388429752,0.523997342683373
"AP1AR","OK","negbinomial.size",0.000385726600993027,0.0145894812645527,"protein_coding","AP1AR",155,0.161290322580645,1.43706293706294,0.523123246903293
"LUC7L3","OK","negbinomial.size",8.26158394465564e-12,4.24836066692484e-09,"protein_coding","LUC7L3",543,0.565036420395421,1.43335438754794,0.519395350666541
"SMC3","OK","negbinomial.size",6.31686176781964e-09,2.22253794304601e-06,"protein_coding","SMC3",400,0.416233090530697,1.43072144936914,0.516742817605359
"ANKRD11","OK","negbinomial.size",2.45380322431231e-10,1.13128790031226e-07,"protein_coding","ANKRD11",492,0.511966701352758,1.42906279287723,0.515069309703337
"USP34","OK","negbinomial.size",0.000543472164893201,0.0187273784655209,"protein_coding","USP34",164,0.170655567117586,1.42885114885115,0.514855630919693
"CDKN1A","OK","negbinomial.size",0.000535642442501607,0.0186498423339752,"protein_coding","CDKN1A",108,0.112382934443288,1.42729090909091,0.513279413530685
