"","status","family","pval","qval","type","gene_short_name","num_cells_expressed","perc_cells_expressed","FC","log2FC"
"CBL","OK","negbinomial.size",1.51476307054911e-05,0.000787805369573905,"protein_coding","CBL",223,0.213193116634799,1.49615322851428,0.581257936386822
"BTG1","OK","negbinomial.size",2.65081360635459e-11,5.41691656638238e-09,"protein_coding","BTG1",599,0.572657743785851,1.4911463563153,0.576421865379816
"DDX52","OK","negbinomial.size",0.000115965259415731,0.00382804294799517,"protein_coding","DDX52",122,0.116634799235182,1.48895254767778,0.574297776538671
"RBM6","OK","negbinomial.size",9.69509428226944e-05,0.00341957928191608,"protein_coding","RBM6",216,0.206500956022945,1.48713119899561,0.572531931714921
"C22orf42","OK","negbinomial.size",0.000191236874547464,0.00552014242808085,"protein_coding","C22orf42",195,0.186424474187381,1.48652691975993,0.571945589483364
"NUFIP2","OK","negbinomial.size",0.000188076036370031,0.00546566792827942,"protein_coding","NUFIP2",229,0.218929254302103,1.48419220453119,0.569677934659768
"DHCR24","OK","negbinomial.size",0.00198898041205957,0.0313416570683659,"protein_coding","DHCR24",240,0.229445506692161,1.48299610213288,0.568514805856632
"TMEM33","OK","negbinomial.size",0.00347666618771877,0.0449383539163568,"protein_coding","TMEM33",173,0.165391969407266,1.47979886229056,0.565401094708249
"FAM126B","OK","negbinomial.size",0.00131012730687257,0.0232002461467365,"protein_coding","FAM126B",167,0.159655831739962,1.4770469427599,0.562715677836425
"FGFR1OP","OK","negbinomial.size",0.00374708461669206,0.0472365913688034,"protein_coding","FGFR1OP",99,0.0946462715105163,1.47419962335217,0.559931894935288
"INSM1","OK","negbinomial.size",1.46773928896708e-07,1.49965679413986e-05,"protein_coding","INSM1",336,0.321223709369025,1.47392152495123,0.559659714000439
"PPP1R9A","OK","negbinomial.size",0.000227766431266445,0.00625216425612838,"protein_coding","PPP1R9A",217,0.207456978967495,1.47175799718173,0.557540466932517
"TMEM255A","OK","negbinomial.size",0.00219771669449503,0.0332472440950988,"protein_coding","TMEM255A",52,0.0497131931166348,1.4694972322091,0.555322641682698
"NRIP1","OK","negbinomial.size",0.000108039168118826,0.00366025329042571,"protein_coding","NRIP1",188,0.179732313575526,1.46927790426399,0.555107297993831
"ZRANB1","OK","negbinomial.size",2.07205663594685e-05,0.00102205582878083,"protein_coding","ZRANB1",197,0.188336520076482,1.46767661616919,0.553534123737137
"HNRNPLL","OK","negbinomial.size",0.000204787402236299,0.00578165135173271,"protein_coding","HNRNPLL",153,0.146271510516252,1.46607979678535,0.551963629592784
"LUC7L","OK","negbinomial.size",0.000259598074138312,0.00690509422821617,"protein_coding","LUC7L",161,0.153919694072658,1.46607979678535,0.551963629592784
"RRAGC","OK","negbinomial.size",0.00145683310691368,0.0251411118209205,"protein_coding","RRAGC",138,0.131931166347992,1.46144519258055,0.547395725911069
"PTP4A1","OK","negbinomial.size",2.34453428192177e-10,4.1347307322549e-08,"protein_coding","PTP4A1",596,0.569789674952199,1.4591974328776,0.54517509652729
"MESDC1","OK","negbinomial.size",0.00227785069631717,0.0341681718970446,"protein_coding","MESDC1",120,0.11472275334608,1.45480225988701,0.540823071987583
"RAB8A","OK","negbinomial.size",0.0021327475649141,0.032694575620483,"protein_coding","RAB8A",99,0.0946462715105163,1.45480225988701,0.540823071987583
"KIAA0895","OK","negbinomial.size",2.48282285361074e-05,0.00118384671916239,"protein_coding","KIAA0895",191,0.182600382409178,1.45480225988701,0.540823071987583
"PNRC1","OK","negbinomial.size",0.0001193140335347,0.0039285137281988,"protein_coding","PNRC1",132,0.126195028680688,1.44895968053003,0.535017450306378
"RBM25","OK","negbinomial.size",0.000173544377766772,0.00523234266831247,"protein_coding","RBM25",269,0.25717017208413,1.44895968053003,0.535017450306378
"FAM171B","OK","negbinomial.size",0.000145015683104901,0.00460970840566047,"protein_coding","FAM171B",231,0.220841300191205,1.44815932719346,0.534220337163336
"ANKRD10","OK","negbinomial.size",0.000317746899994173,0.00814875217236053,"protein_coding","ANKRD10",203,0.194072657743786,1.44614272262577,0.532209941682875
"SMARCA5","OK","negbinomial.size",6.44903933488964e-05,0.00244911305006989,"protein_coding","SMARCA5",292,0.279158699808795,1.44529374838448,0.531362742738517
"MAFG","OK","negbinomial.size",1.22231104132258e-05,0.000658411395229579,"protein_coding","MAFG",241,0.230401529636711,1.44433605657847,0.530406456042245
"SF1","OK","negbinomial.size",0.00036630651006337,0.00912152806683911,"protein_coding","SF1",370,0.353728489483748,1.44127820169416,0.527348837570893
"RANBP2","OK","negbinomial.size",3.30795840153125e-05,0.00145409544688887,"protein_coding","RANBP2",234,0.223709369024857,1.43895474071612,0.52502121586469
"UBE2G1","OK","negbinomial.size",0.000110806066495245,0.00373039260268329,"protein_coding","UBE2G1",243,0.232313575525813,1.43808039483083,0.524144330840953
"RAPGEF4","OK","negbinomial.size",0.00382217498962344,0.0476347345754233,"protein_coding","RAPGEF4",88,0.0841300191204589,1.43615094886281,0.522207393820236
