"","status","family","pval","qval","type","gene_short_name","num_cells_expressed","perc_cells_expressed","FC","log2FC"
"FOS","OK","negbinomial.size",1.11919336989204e-159,1.47241079742997e-155,"protein_coding","FOS",403,0.216783216783217,437.68023255814,8.77373341717335
"NPAS4","OK","negbinomial.size",1.72239274281696e-27,1.07903804402381e-24,"protein_coding","NPAS4",107,0.057557826788596,74.796511627907,6.22489908191906
"CSRNP1","OK","negbinomial.size",5.7590565140735e-19,2.04773371619327e-16,"protein_coding","CSRNP1",76,0.0408821947283486,36.9961240310078,5.20930222686805
"JUNB","OK","negbinomial.size",1.81638814429625e-27,1.08620011028916e-24,"protein_coding","JUNB",96,0.0516406670252824,27.0232558139535,4.75612959870243
"LINC00473","OK","negbinomial.size",5.37796270180713e-31,3.9306931836097e-28,"protein_coding","LINC00473",122,0.0656266810112964,25.5755813953488,4.67669513120803
"SDIM1","OK","negbinomial.size",8.58728936993906e-14,1.91481998221895e-11,"protein_coding","SDIM1",46,0.0247444862829478,23.6453488372093,4.56348452076003
"NR4A1","OK","negbinomial.size",3.37410195905629e-35,3.17069181238176e-32,"protein_coding","NR4A1",166,0.0892953200645508,18.7393410852713,4.22799832057795
"NR4A2","OK","negbinomial.size",3.41561024159408e-20,1.2482157871781e-17,"protein_coding","NR4A2",63,0.0338891877353416,15.6027131782946,3.9637250181108
"EGR1","OK","negbinomial.size",1.069190686866e-06,5.71799702293054e-05,"protein_coding","EGR1",41,0.0220548682087144,14.4767441860465,3.85566527225335
"ATF3","OK","negbinomial.size",9.43424767434955e-23,4.27989525530147e-20,"protein_coding","ATF3",112,0.0602474448628295,13.109496124031,3.71254033015475
"FOSB","OK","negbinomial.size",9.04658499309652e-10,9.52134977353423e-08,"protein_coding","FOSB",49,0.0263582571274879,12.9325581395349,3.69293577221524
"SIK1","OK","negbinomial.size",2.36876011813538e-50,3.89542601427364e-47,"protein_coding","SIK1",280,0.150618612157074,8.82392026578073,3.14141975458722
"FOSL2","OK","negbinomial.size",7.17293585171419e-39,9.43671440651518e-36,"protein_coding","FOSL2",221,0.118881118881119,8.0764993880049,3.0137301184856
"CFP","OK","negbinomial.size",8.13422393581045e-05,0.00215319617906483,"protein_coding","CFP",21,0.0112963959117805,6.75581395348837,2.75612959870243
"RP11.489E7.4","OK","negbinomial.size",0.000797363231319959,0.0125931700735239,"protein_coding","RP11.489E7.4",27,0.0145239376008607,6.75581395348837,2.75612959870243
"NR4A3","OK","negbinomial.size",1.25925453400512e-27,8.28337632468565e-25,"protein_coding","NR4A3",225,0.121032813340506,5.73501788908766,2.51979798640811
"CTD.3222D19.7","OK","negbinomial.size",0.000129687205183898,0.00307971998447539,"protein_coding","CTD.3222D19.7",32,0.0172135556750941,5.46899224806202,2.45127501717401
"RP11.286E11.2","OK","negbinomial.size",0.00217764312057241,0.0261635368897266,"protein_coding","RP11.286E11.2",20,0.0107584722969338,5.46899224806202,2.45127501717401
"EGR3","OK","negbinomial.size",3.64607201309426e-06,0.000163155521783225,"protein_coding","EGR3",53,0.0285099515868747,5.35200845665962,2.42008039557042
"USP2","OK","negbinomial.size",0.00338636318308358,0.0360146810689204,"protein_coding","USP2",19,0.0102205486820871,5.06686046511628,2.34109209942359
"RP11.977G19.12","OK","negbinomial.size",0.00242112070382243,0.0280884162076612,"protein_coding","RP11.977G19.12",23,0.0123722431414739,4.82558139534884,2.27070277153219
"PER1","OK","negbinomial.size",9.8584297852797e-26,5.08166796743161e-23,"protein_coding","PER1",233,0.125336202259279,4.66472868217054,2.22179317105124
"RP11.542M13.2","OK","negbinomial.size",0.00075109466204936,0.0120358116612928,"protein_coding","RP11.542M13.2",23,0.0123722431414739,4.58430232558139,2.19670219008841
"SERTAD1","OK","negbinomial.size",9.10634506023929e-05,0.00234033539174218,"protein_coding","SERTAD1",39,0.020979020979021,4.43953488372093,2.15040853781448
"RP11.54O7.17","OK","negbinomial.size",3.30659105046587e-05,0.00102597905330021,"protein_coding","RP11.54O7.17",31,0.0166756320602474,4.41196013289037,2.14141975458722
"ERF","OK","negbinomial.size",1.77554386507854e-05,0.000633036723278408,"protein_coding","ERF",44,0.0236686390532544,4.39664082687338,2.1364016798206
"AVPI1","OK","negbinomial.size",0.00265182790917421,0.0301784175412845,"protein_coding","AVPI1",24,0.0129101667563206,4.24651162790698,2.08627820039476
"PIGN","OK","negbinomial.size",0.0012892720842243,0.0181602393362473,"protein_coding","PIGN",22,0.0118343195266272,4.24651162790698,2.08627820039476
"MIR22HG","OK","negbinomial.size",6.89484141183073e-07,3.96107133685786e-05,"protein_coding","MIR22HG",68,0.036578805809575,4.20109439124487,2.07076520102344
"RP11.338I21.1","OK","negbinomial.size",0.0024424675019034,0.0282364696441486,"protein_coding","RP11.338I21.1",35,0.0188273265196342,4.13621262458472,2.04831035019574
"INSIG1","OK","negbinomial.size",2.33635820873239e-82,6.14742571881666e-79,"protein_coding","INSIG1",771,0.414739107046799,4.01729651162791,2.00622494882873
