"","status","family","pval","qval","type","gene_short_name","num_cells_expressed","perc_cells_expressed","FC","log2FC"
"CANX","OK","negbinomial.size",0.000748522682617497,0.0312625618818347,"protein_coding","CANX",244,0.374807987711214,1.47953293677021,0.56514181358904
"SH3GLB1","OK","negbinomial.size",0.0004668857894614,0.0239552515650963,"protein_coding","SH3GLB1",185,0.284178187403994,1.47524385726633,0.560953451145696
"EIF5","OK","negbinomial.size",0.00152010145411783,0.0483542691105082,"protein_coding","EIF5",229,0.351766513056836,1.47338407635617,0.559133555850377
"PABPN1","OK","negbinomial.size",0.000119793725760603,0.0111156042385439,"protein_coding","PABPN1",301,0.462365591397849,1.46476605735368,0.550670265434885
"ATP2B1","OK","negbinomial.size",0.000459712470607875,0.0238250594443327,"protein_coding","ATP2B1",266,0.408602150537634,1.44705784436122,0.533122592985813
"GPM6B","OK","negbinomial.size",0.000867194563379463,0.0338442656390586,"protein_coding","GPM6B",217,0.333333333333333,1.44544829167622,0.531516999906902
"MTRNR2L12","OK","negbinomial.size",0.000242478379208245,0.0167452400040192,"protein_coding","MTRNR2L12",237,0.36405529953917,1.43726056714821,0.523321637894413
"ANKRD11","OK","negbinomial.size",2.70462780412109e-05,0.00372619505302707,"protein_coding","ANKRD11",249,0.382488479262673,1.43367432500419,0.519717337105973
"PRRC2C","OK","negbinomial.size",0.00137353625880801,0.0456581020914815,"protein_coding","PRRC2C",313,0.480798771121352,1.41985577729331,0.505744394553369
"SLC38A1","OK","negbinomial.size",0.00152230318144145,0.0483542691105082,"protein_coding","SLC38A1",348,0.534562211981567,1.41432411939064,0.500112779166461
"RELN","OK","negbinomial.size",0.00143155218666602,0.046637604713749,"protein_coding","RELN",155,0.238095238095238,1.39301102979074,0.478206681170616
"RAB2A","OK","negbinomial.size",0.000438525901560379,0.0236535079450139,"protein_coding","RAB2A",275,0.422427035330261,1.37641947565543,0.460920210753882
"RAD21","OK","negbinomial.size",0.00144545246462047,0.0467386348996698,"protein_coding","RAD21",285,0.43778801843318,1.34536516853933,0.42799781243749
"CERS6","OK","negbinomial.size",0.000940394258040899,0.0353532331062008,"protein_coding","CERS6",237,0.36405529953917,1.32941515413426,0.410791704524814
