"","status","family","pval","qval","type","gene_short_name","num_cells_expressed","perc_cells_expressed","FC","log2FC"
"GPR3","OK","negbinomial.size",0.00078131894675054,0.0248129081188948,"protein_coding","GPR3",11,0.0114464099895942,Inf,Inf
"LINC00954","OK","negbinomial.size",0.00114881881197013,0.0322006446877161,"protein_coding","LINC00954",12,0.0124869927159209,Inf,Inf
"NPAS4","OK","negbinomial.size",8.49126661756088e-11,4.05457980988532e-08,"protein_coding","NPAS4",38,0.0395421436004162,Inf,Inf
"SLC10A7","OK","negbinomial.size",4.49086127158901e-05,0.00328102815306804,"protein_coding","SLC10A7",14,0.0145681581685744,Inf,Inf
"FOS","OK","negbinomial.size",6.31992270228018e-37,4.2248683264743e-33,"protein_coding","FOS",124,0.129032258064516,67.0054545454545,6.06620663710513
"LINC00473","OK","negbinomial.size",1.56211642155554e-07,3.26335883690588e-05,"protein_coding","LINC00473",30,0.0312174817898023,27.6490909090909,4.78916014089861
"EGR1","OK","negbinomial.size",0.000110261461678195,0.00610795977742509,"protein_coding","EGR1",22,0.0228928199791883,25.4072727272727,4.66716961652
"NR4A3","OK","negbinomial.size",2.23741213768142e-08,6.23212505850012e-06,"protein_coding","NR4A3",54,0.0561914672216441,12.2552727272727,3.61533068500038
"NR4A1","OK","negbinomial.size",3.04578257700707e-08,8.14442261091691e-06,"protein_coding","NR4A1",45,0.0468262226847034,10.8354545454545,3.43768777039723
"CSRNP1","OK","negbinomial.size",0.000185887031999009,0.00893996265405304,"protein_coding","CSRNP1",36,0.0374609781477627,7.62218181818182,2.93020402235379
"PILRB","OK","negbinomial.size",0.00185958819922928,0.0445568003932615,"protein_coding","PILRB",10,0.0104058272632674,7.47272727272727,2.90163487015702
"JUNB","OK","negbinomial.size",2.48494775697793e-06,0.000336091341536106,"protein_coding","JUNB",46,0.0478668054110302,6.63204545454545,2.72945389477434
"OLIG1","OK","negbinomial.size",3.7610712711295e-06,0.000453022728783797,"protein_coding","OLIG1",19,0.0197710718002081,5.23090909090909,2.38706169732726
"RYR2","OK","negbinomial.size",0.00119873150666754,0.0330454438023609,"protein_coding","RYR2",25,0.0260145681581686,4.932,2.30217279974075
"PGM1","OK","negbinomial.size",0.000423935553111019,0.0156143756063204,"protein_coding","PGM1",23,0.0239334027055151,4.67045454545455,2.22356296504439
"INSIG1","OK","negbinomial.size",9.4294298719407e-48,1.26071477387847e-43,"protein_coding","INSIG1",377,0.392299687825182,4.41456073338426,2.14226989103425
"RP11.479G22.8","OK","negbinomial.size",0.00080842120219146,0.0253003251652898,"protein_coding","RP11.479G22.8",19,0.0197710718002081,3.92318181818182,1.97202419804842
"CSAD","OK","negbinomial.size",0.000182018839969101,0.00881736192169159,"protein_coding","CSAD",32,0.0332986472424558,3.61181818181818,1.85272526967608
"VEGFB","OK","negbinomial.size",0.00203311077755732,0.0471103831818741,"protein_coding","VEGFB",24,0.0249739854318418,3.58690909090909,1.84274118110345
"ADAM11","OK","negbinomial.size",0.0014359852726989,0.0371646122567514,"protein_coding","ADAM11",13,0.0135275754422477,3.17590909090909,1.66716961652
"TOX3","OK","negbinomial.size",1.41464358008375e-07,3.00218804217773e-05,"protein_coding","TOX3",64,0.0665972944849116,3.14641148325359,1.65370735671344
"RP11.308D16.4","OK","negbinomial.size",0.000666352948706229,0.0218897762265412,"protein_coding","RP11.308D16.4",47,0.0489073881373569,3.13854545454545,1.65009610316106
"NFKBIB","OK","negbinomial.size",0.00208988180010482,0.0479274779886817,"protein_coding","NFKBIB",31,0.032258064516129,3.0825,1.62410089462811
"HS3ST1","OK","negbinomial.size",0.000610987844578722,0.0204222687050438,"protein_coding","HS3ST1",38,0.0395421436004162,2.93160839160839,1.55169239910006
"DCUN1D3","OK","negbinomial.size",3.89069736481077e-06,0.000460341803252389,"protein_coding","DCUN1D3",82,0.0853277835587929,2.92681818181818,1.54933312622614
"SIK1","OK","negbinomial.size",2.44791915512893e-08,6.67932226613751e-06,"protein_coding","SIK1",115,0.119667013527575,2.90368831168831,1.53788659957503
"ATF1","OK","negbinomial.size",5.80290532961032e-05,0.0038792422128445,"protein_coding","ATF1",49,0.0509885535900104,2.66883116883117,1.41620804298678
"MIR22HG","OK","negbinomial.size",0.00106915705116163,0.0304141059021936,"protein_coding","MIR22HG",22,0.0228928199791883,2.66883116883117,1.41620804298678
"PER1","OK","negbinomial.size",5.44719576776651e-06,0.000601892623264779,"protein_coding","PER1",126,0.13111342351717,2.61545454545455,1.38706169732726
"FOSL2","OK","negbinomial.size",0.000370630364903949,0.0142394482148443,"protein_coding","FOSL2",63,0.0655567117585848,2.52204545454545,1.33459427743313
"AXIN1","OK","negbinomial.size",5.47663831109236e-05,0.0037743636195518,"protein_coding","AXIN1",51,0.0530697190426639,2.5087012987013,1.32694070488969
"ZNF143","OK","negbinomial.size",1.65697741770305e-05,0.00151738274484177,"protein_coding","ZNF143",75,0.0780437044745057,2.49090909090909,1.31667236943587
"SCGN","OK","negbinomial.size",0.0013847132625747,0.0362301689248997,"protein_coding","SCGN",27,0.0280957336108221,2.47534090909091,1.30762722983286
"ZNF331","OK","negbinomial.size",0.00213738792696635,0.0486168310514084,"protein_coding","ZNF331",52,0.0541103017689906,2.35980861244019,1.23866985743459
"POLD3","OK","negbinomial.size",0.00093124468933293,0.0279164607542181,"protein_coding","POLD3",44,0.0457856399583767,2.24181818181818,1.16466927599082
"SLC6A6","OK","negbinomial.size",0.00132475631049995,0.0349590321261825,"protein_coding","SLC6A6",52,0.0541103017689906,2.24181818181818,1.16466927599082
"LINC01158","OK","negbinomial.size",3.49397245313802e-05,0.00271595416851484,"protein_coding","LINC01158",88,0.0915712799167534,2.18844155844156,1.12990385783014
