"","status","family","pval","qval","type","gene_short_name","num_cells_expressed","perc_cells_expressed","FC","log2FC"
"HMGN5","OK","negbinomial.size",0.000199719398392204,0.00494766977500677,"protein_coding","HMGN5",111,0.0600974553329724,1.49944083694084,0.584424599275052
"EHD1","OK","negbinomial.size",0.00012771460424749,0.00352928406371722,"protein_coding","EHD1",182,0.0985381700054142,1.49906380881991,0.584061794032126
"PRR14","OK","negbinomial.size",1.39384192110953e-05,0.000582934626268056,"protein_coding","PRR14",215,0.116404981050352,1.49522497704316,0.580362573951816
"RCOR1","OK","negbinomial.size",0.000518707559741958,0.0102940323520128,"protein_coding","RCOR1",100,0.0541418516513265,1.49522497704316,0.580362573951816
"STK11","OK","negbinomial.size",0.00104667436216742,0.017478843190729,"protein_coding","STK11",83,0.044937736870601,1.49522497704316,0.580362573951816
"SLC7A1","OK","negbinomial.size",0.000378003887308695,0.00813131988896933,"protein_coding","SLC7A1",136,0.073632918245804,1.49439659755449,0.579563075432664
"FAM167A","OK","negbinomial.size",0.000799586950330932,0.0142564408611937,"protein_coding","FAM167A",103,0.0557661072008663,1.4894385026738,0.574768557478593
"DUSP7","OK","negbinomial.size",1.71563012340181e-05,0.000701045843539566,"protein_coding","DUSP7",258,0.139685977260422,1.48866697275788,0.574021047077989
"BEND7","OK","negbinomial.size",0.00188798781886813,0.0266886924958305,"protein_coding","BEND7",79,0.0427720628045479,1.48667105841019,0.572085471265618
"TAF4","OK","negbinomial.size",0.00343109041991621,0.0396620897094282,"protein_coding","TAF4",108,0.0584731997834326,1.48631599008957,0.571740864781025
"CBL","OK","negbinomial.size",1.26511416636534e-09,1.81231239717371e-07,"protein_coding","CBL",314,0.170005414185165,1.47423936333027,0.559970785120638
"GJC1","OK","negbinomial.size",0.00182686062655273,0.0261313801923445,"protein_coding","GJC1",86,0.0465619924201408,1.47395577395577,0.559693237016494
"RAB8A","OK","negbinomial.size",0.00012369388287927,0.00345586602319004,"protein_coding","RAB8A",157,0.0850027070925826,1.47395577395577,0.559693237016494
"FAM193B","OK","negbinomial.size",6.22395357190847e-06,0.000301680313212329,"protein_coding","FAM193B",193,0.10449377368706,1.47345798409628,0.559205922355253
"LRRN1","OK","negbinomial.size",1.23229542985095e-05,0.0005206134895672,"protein_coding","LRRN1",184,0.0996210070384407,1.47161616161616,0.557401425508505
"UBE2B","OK","negbinomial.size",4.52104990980666e-10,6.95627716369388e-08,"protein_coding","UBE2B",461,0.249593936112615,1.47161616161616,0.557401425508505
"KLHL24","OK","negbinomial.size",1.36387645980664e-08,1.6188564112924e-06,"protein_coding","KLHL24",367,0.198700595560368,1.46566191010635,0.551552349811818
"SIK2","OK","negbinomial.size",2.55361134531704e-07,2.05326827075396e-05,"protein_coding","SIK2",246,0.133188955062263,1.4654329004329,0.55132691109882
"NAIP","OK","negbinomial.size",0.00370926789705393,0.0417225684124396,"protein_coding","NAIP",55,0.0297780184082296,1.46495726495727,0.550858579641733
"FGFR1OP","OK","negbinomial.size",0.000942453012244383,0.0161565225469075,"protein_coding","FGFR1OP",172,0.0931239848402815,1.46149809786173,0.547447951479081
"KMT2D","OK","negbinomial.size",0.000288354417504891,0.00660617850250635,"protein_coding","KMT2D",186,0.100703844071467,1.46079545454545,0.546754181308996
"PVRL2","OK","negbinomial.size",0.00100832840762356,0.0170512848632462,"protein_coding","PVRL2",81,0.0438548998375744,1.45794790005316,0.543939165701942
"NPC2","OK","negbinomial.size",0.000563663433384033,0.010891375767853,"protein_coding","NPC2",114,0.0617217108825122,1.45650152316819,0.542507210208811
"UBE2NL","OK","negbinomial.size",0.000366138073658091,0.0079084554800707,"protein_coding","UBE2NL",138,0.0747157552788305,1.45306637806638,0.539100608765561
"PNRC1","OK","negbinomial.size",1.56606278835917e-05,0.000644153152848857,"protein_coding","PNRC1",371,0.200866269626421,1.45194214876033,0.537983971681264
"HNRNPF","OK","negbinomial.size",0.000250442006059692,0.00593395194205693,"protein_coding","HNRNPF",265,0.143475906876015,1.45143920407078,0.537484143564643
"LRP8","OK","negbinomial.size",0.00459941316053768,0.0482919007748788,"protein_coding","LRP8",96,0.0519761775852734,1.44903381642512,0.535091263783416
"SGIP1","OK","negbinomial.size",0.000120170067070225,0.00338841526220862,"protein_coding","SGIP1",270,0.146182999458581,1.44864976293548,0.534708839648403
"LRRFIP2","OK","negbinomial.size",0.000169067360307613,0.00432666634807758,"protein_coding","LRRFIP2",163,0.0882512181916622,1.44627987188963,0.532346757487971
"PCDHB2","OK","negbinomial.size",2.88053053455953e-07,2.24375325326346e-05,"protein_coding","PCDHB2",246,0.133188955062263,1.4447930004268,0.530862808539105
"ATP11C","OK","negbinomial.size",0.000277915474808728,0.00640233006015005,"protein_coding","ATP11C",240,0.129940443963184,1.44276094276094,0.528832273311734
"PAQR3","OK","negbinomial.size",8.36535376915703e-05,0.00252316343367886,"protein_coding","PAQR3",199,0.10774228478614,1.44276094276094,0.528832273311734
"MED21","OK","negbinomial.size",1.76093892361365e-05,0.000717208555718856,"protein_coding","MED21",203,0.109907958852193,1.44276094276094,0.528832273311734
"PMEPA1","OK","negbinomial.size",0.00131021262924148,0.0206592697124659,"protein_coding","PMEPA1",202,0.109366540335679,1.43990399039904,0.525972619172493
"SMEK1","OK","negbinomial.size",4.10934406594526e-06,0.000216096013054328,"protein_coding","SMEK1",319,0.172712506767731,1.43769862366354,0.523761283764312
"PPP1R13B","OK","negbinomial.size",0.00121508929949626,0.0194808408642734,"protein_coding","PPP1R13B",99,0.0536004331348132,1.43620293847567,0.522259619388248
"PRKRIP1","OK","negbinomial.size",0.00444954199885798,0.0471553077651079,"protein_coding","PRKRIP1",87,0.047103410936654,1.43516746411483,0.521219089201859
"CNN3","OK","negbinomial.size",1.07752473826077e-10,2.06602935583754e-08,"protein_coding","CNN3",368,0.199242014076881,1.4338628576514,0.51990704353225
"CCNT1","OK","negbinomial.size",0.00375242434891175,0.0420183869366462,"protein_coding","CCNT1",104,0.0563075257173795,1.43330021526743,0.519340824334437
"PPP2CA","OK","negbinomial.size",5.79759417616024e-16,2.18955806719652e-13,"protein_coding","PPP2CA",851,0.460747157552788,1.42956218334767,0.515573375936929
"MAP3K2","OK","negbinomial.size",2.30773205454756e-06,0.000131932406402873,"protein_coding","MAP3K2",324,0.175419599350298,1.41373498296575,0.499511699641513
"PDCL","OK","negbinomial.size",0.00250891109714812,0.0322587100878558,"protein_coding","PDCL",151,0.081754195993503,1.4123870281765,0.498135476088818
"VASH2","OK","negbinomial.size",1.08802918483015e-07,9.48259281855815e-06,"protein_coding","VASH2",515,0.278830536004331,1.41223153032027,0.497976632704029
"MESDC1","OK","negbinomial.size",0.00205265140714929,0.0279752849195196,"protein_coding","MESDC1",174,0.0942068218733081,1.41139657444005,0.497123413584396
"IDI1","OK","negbinomial.size",2.74333790926057e-11,5.60495415788762e-09,"protein_coding","IDI1",794,0.429886302111532,1.41020916623211,0.495909163124425
"SLC7A6","OK","negbinomial.size",0.00367154040210153,0.0414665463198881,"protein_coding","SLC7A6",84,0.0454791553871142,1.40881362646069,0.494480768520957
"ZRANB1","OK","negbinomial.size",1.00341702111078e-06,6.68747932305009e-05,"protein_coding","ZRANB1",317,0.171629669734705,1.40428731762065,0.489838141695871
"ETF1","OK","negbinomial.size",0.0015296884865958,0.0231505702134683,"protein_coding","ETF1",226,0.122360584731998,1.40296064089168,0.488474535695593
"RN7SL747P","OK","negbinomial.size",0.00376259380289624,0.0420944403639998,"protein_coding","RN7SL747P",55,0.0297780184082296,1.4015392015392,0.487012097617107
"TMEM57","OK","negbinomial.size",2.59051551360321e-07,2.05774677061295e-05,"protein_coding","TMEM57",408,0.220898754737412,1.39942108835389,0.484830137392967
"ARID3A","OK","negbinomial.size",0.001667652006997,0.0244517023096512,"protein_coding","ARID3A",98,0.0530590146182999,1.396854912764,0.482182180012913
"PTPRG","OK","negbinomial.size",0.000103625384240543,0.00298264010113139,"protein_coding","PTPRG",300,0.162425554953979,1.39466891133558,0.479922672830788
"TFAM","OK","negbinomial.size",0.000628508389342858,0.0118503783001211,"protein_coding","TFAM",177,0.0958310774228479,1.39416267942584,0.479398913507232
"PANK3","OK","negbinomial.size",5.14482594849586e-13,1.33583262075217e-10,"protein_coding","PANK3",728,0.394152680021657,1.39264398369662,0.477826493688478
"SELK","OK","negbinomial.size",0.00343703436229021,0.0396620897094282,"protein_coding","SELK",311,0.168381158635625,1.39183996831056,0.476993341792116
"FAM49A","OK","negbinomial.size",0.00177722564066348,0.0256955489090359,"protein_coding","FAM49A",178,0.0963724959393611,1.39123376623377,0.476364853417598
"RNF44","OK","negbinomial.size",1.14899736619695e-05,0.000491572414905545,"protein_coding","RNF44",426,0.230644288034651,1.39109876053107,0.476224847105597
"SMAD4","OK","negbinomial.size",0.00151315978620297,0.0230262642435258,"protein_coding","SMAD4",180,0.0974553329723877,1.38885558885559,0.473896597826849
"NKRF","OK","negbinomial.size",0.00347131945639651,0.0399105667758945,"protein_coding","NKRF",172,0.0931239848402815,1.38713642448582,0.472109683299793
"ADNP2","OK","negbinomial.size",0.000459382695525619,0.00940112731418028,"protein_coding","ADNP2",214,0.115863562533839,1.38057297109021,0.465267144534268
"CDC42EP4","OK","negbinomial.size",0.00249089873655678,0.0321034859914241,"protein_coding","CDC42EP4",130,0.0703844071467244,1.37964015151515,0.464292021117024
"TIAL1","OK","negbinomial.size",0.00201255697965997,0.0277461257052016,"protein_coding","TIAL1",135,0.0730914997292907,1.37964015151515,0.464292021117024
"MIDN","OK","negbinomial.size",1.88497447700718e-11,3.98176896727805e-09,"protein_coding","MIDN",910,0.492690850027071,1.37959755030621,0.464247472180309
"ZHX3","OK","negbinomial.size",0.00423115794658826,0.0457354045865824,"protein_coding","ZHX3",127,0.0687601515971846,1.37918164697826,0.463812481461324
"NDFIP2","OK","negbinomial.size",0.00232965597077082,0.0305948391609239,"protein_coding","NDFIP2",140,0.0757985923118571,1.37863823419379,0.463243931684157
"SIRT1","OK","negbinomial.size",0.000264084753318367,0.00617502491671071,"protein_coding","SIRT1",256,0.138603140227396,1.37773509745341,0.462298522056034
"SFSWAP","OK","negbinomial.size",0.00362428330562285,0.0410258336403066,"protein_coding","SFSWAP",230,0.124526258798051,1.37617197617198,0.460660770670155
"CDKN1C","OK","negbinomial.size",5.43812597748642e-07,3.8728779461379e-05,"protein_coding","CDKN1C",393,0.212777476989713,1.37609543712992,0.460580529559931
"PHF10","OK","negbinomial.size",0.00195433450625918,0.0271537022870771,"protein_coding","PHF10",180,0.0974553329723877,1.37543209876543,0.459884919594243
"GNB2","OK","negbinomial.size",2.65827011322292e-09,3.52447025756354e-07,"protein_coding","GNB2",531,0.287493232268544,1.37114945071149,0.455385828629481
"PPP1CC","OK","negbinomial.size",2.43772542705662e-07,1.9857105880658e-05,"protein_coding","PPP1CC",396,0.214401732539253,1.36992252623321,0.454094306193387
"SS18L1","OK","negbinomial.size",1.25450890351308e-06,8.0592497239606e-05,"protein_coding","SS18L1",445,0.240931239848403,1.36701599326599,0.451030121708101
"RABGGTB","OK","negbinomial.size",0.00162419616838492,0.0240122857017572,"protein_coding","RABGGTB",172,0.0931239848402815,1.36468211527035,0.448564933465599
"MBOAT2","OK","negbinomial.size",7.10564856182455e-06,0.000335386630506397,"protein_coding","MBOAT2",406,0.219815917704385,1.36085748312823,0.444515987378259
"SCYL2","OK","negbinomial.size",0.000246633094745065,0.00589978552746207,"protein_coding","SCYL2",275,0.148890092041148,1.36031746031746,0.443943375725221
"WASF3","OK","negbinomial.size",1.94291916270039e-06,0.000116416353484303,"protein_coding","WASF3",364,0.197076340010828,1.35750688705234,0.4409595172864
"HIF1A","OK","negbinomial.size",1.2253767153747e-08,1.46844903881875e-06,"protein_coding","HIF1A",391,0.211694639956687,1.35707732345287,0.440502924871635
"ISG20L2","OK","negbinomial.size",0.000464174234400772,0.00944615247040808,"protein_coding","ISG20L2",224,0.121277747698971,1.35593993027621,0.439293266813338
"PRKCE","OK","negbinomial.size",0.00286966041482983,0.0352707867357241,"protein_coding","PRKCE",182,0.0985381700054142,1.35442864014293,0.437684385253539
"YY1","OK","negbinomial.size",2.43181428226763e-07,1.9857105880658e-05,"protein_coding","YY1",506,0.273957769355712,1.35258838383838,0.435722868920253
"LSM1","OK","negbinomial.size",0.00374879669444844,0.0420155154702436,"protein_coding","LSM1",161,0.0871683811586356,1.35042424242424,0.433412708233051
"ZNF71","OK","negbinomial.size",1.04350225283047e-05,0.000454726174021893,"protein_coding","ZNF71",298,0.161342717920953,1.3502064671876,0.433180034248048
"CLASP1","OK","negbinomial.size",2.58899629983889e-05,0.000989774873769694,"protein_coding","CLASP1",395,0.21386031402274,1.34976782038393,0.432711264173584
"DR1","OK","negbinomial.size",0.000136383620573923,0.00372751987546668,"protein_coding","DR1",359,0.194369247428262,1.34807975589226,0.430905852622477
"LUC7L3","OK","negbinomial.size",6.10585786817233e-15,1.95121299002645e-12,"protein_coding","LUC7L3",912,0.493773687060097,1.34700247310867,0.429752499603732
"CCDC88A","OK","negbinomial.size",8.09907251506632e-08,7.53274184740833e-06,"protein_coding","CCDC88A",810,0.438548998375744,1.34299555842109,0.425454533466426
"C22orf42","OK","negbinomial.size",0.00178716916889587,0.0257855603363004,"protein_coding","C22orf42",245,0.13264753654575,1.33955614539556,0.4217550507482
"CSPG5","OK","negbinomial.size",4.35379303510269e-10,6.84145245092924e-08,"protein_coding","CSPG5",552,0.298863021115322,1.33899587003035,0.421151510851979
"TBC1D5","OK","negbinomial.size",0.00450514196910669,0.0476230571339921,"protein_coding","TBC1D5",149,0.0806713589604764,1.33783287419651,0.41989790175857
"EIF5","OK","negbinomial.size",3.62395544300099e-10,5.86563073845731e-08,"protein_coding","EIF5",765,0.414185165132648,1.33510878010878,0.416957292571994
"ZC3H11A","OK","negbinomial.size",1.47193285484203e-05,0.000613435791334805,"protein_coding","ZC3H11A",306,0.165674066053059,1.33412953060012,0.415898744545276
"ZFAND5","OK","negbinomial.size",3.84467124424948e-07,2.90400834648978e-05,"protein_coding","ZFAND5",652,0.353004872766649,1.33410413360538,0.415871280594982
"ZNF711","OK","negbinomial.size",0.000419482159753155,0.00880856012860794,"protein_coding","ZNF711",241,0.130481862479697,1.33132009752699,0.412857489050898
"PABPC3","OK","negbinomial.size",0.000725133690397251,0.0132902076226779,"protein_coding","PABPC3",364,0.197076340010828,1.33027449637619,0.41172397031287
"RC3H1","OK","negbinomial.size",0.00410638003115234,0.0448141981858595,"protein_coding","RC3H1",149,0.0806713589604764,1.32896571347276,0.410303884417772
"LDB2","OK","negbinomial.size",0.00194080815261266,0.0270836352141511,"protein_coding","LDB2",165,0.0893340552246887,1.32848284828483,0.409779601667971
"DDX5","OK","negbinomial.size",8.98851797818114e-16,3.20068284463061e-13,"protein_coding","DDX5",1246,0.674607471575528,1.32485537749551,0.405834882273854
"IRS2","OK","negbinomial.size",6.82281144108826e-05,0.00217306023219361,"protein_coding","IRS2",443,0.239848402815376,1.32156902356902,0.402251776746591
"RPIA","OK","negbinomial.size",0.000323537915777365,0.00717482748102012,"protein_coding","RPIA",164,0.0887926367081754,1.31690307328605,0.39714916424628
"VANGL2","OK","negbinomial.size",2.68939985885517e-12,6.70359808818239e-10,"protein_coding","VANGL2",748,0.404981050351922,1.31353204850137,0.393451400814098
"ARID4B","OK","negbinomial.size",1.50989811635633e-07,1.28012654586047e-05,"protein_coding","ARID4B",488,0.264212236058473,1.31351360830527,0.393431147203814
"ZNF639","OK","negbinomial.size",0.00235284540625925,0.0308020087166061,"protein_coding","ZNF639",223,0.120736329182458,1.30977602108037,0.389320124049881
"RND3","OK","negbinomial.size",8.41701614953734e-06,0.000384253744584922,"protein_coding","RND3",371,0.200866269626421,1.30839694656489,0.387800297687687
"SMG7","OK","negbinomial.size",0.000807661847169245,0.0143681987613358,"protein_coding","SMG7",279,0.151055766107201,1.30743991640543,0.386744648731767
"ADIPOR1","OK","negbinomial.size",3.09153637140063e-08,3.37980857866369e-06,"protein_coding","ADIPOR1",412,0.223064428803465,1.30665141985897,0.385874319469691
"YPEL5","OK","negbinomial.size",0.00477387900770405,0.0497881624041972,"protein_coding","YPEL5",254,0.137520303194369,1.30449635241302,0.383492910147695
"IRF2BP2","OK","negbinomial.size",1.36049979712249e-10,2.49351602522612e-08,"protein_coding","IRF2BP2",996,0.539252842447212,1.30375039937084,0.38266769467811
"RIOK3","OK","negbinomial.size",0.000149808405815602,0.00396403855982981,"protein_coding","RIOK3",369,0.199783432593395,1.30072748207463,0.379318731892382
"HNRNPM","OK","negbinomial.size",2.997260052442e-14,8.68717489153132e-12,"protein_coding","HNRNPM",885,0.479155387114239,1.29848484848485,0.376829179866684
"TRRAP","OK","negbinomial.size",6.09234803159659e-07,4.28977025524228e-05,"protein_coding","TRRAP",182,0.0985381700054142,1.29848484848485,0.376829179866684
"DDX3X","OK","negbinomial.size",0.000142969601980766,0.00382281791835719,"protein_coding","DDX3X",458,0.247969680563075,1.29848484848485,0.376829179866684
"YRDC","OK","negbinomial.size",0.00205150580742689,0.0279752849195196,"protein_coding","YRDC",198,0.107200866269626,1.29848484848485,0.376829179866684
"PRCC","OK","negbinomial.size",3.97270485851596e-07,2.92969352968547e-05,"protein_coding","PRCC",393,0.212777476989713,1.29671820243249,0.37486499298617
"DLX2","OK","negbinomial.size",1.05905962766707e-05,0.000458300699292176,"protein_coding","DLX2",612,0.331348132106118,1.29504059159232,0.372997318275657
"ITGB1","OK","negbinomial.size",0.000281777240229802,0.00647931687266424,"protein_coding","ITGB1",216,0.116946399566865,1.29484763602411,0.372782346803982
