"","status","family","pval","qval","type","gene_short_name","num_cells_expressed","perc_cells_expressed","FC","log2FC"
"AC012317.1","OK","negbinomial.size",0.000843341919655391,0.0230077766165277,"protein_coding","AC012317.1",10,0.011441647597254,Inf,Inf
"LINC00908","OK","negbinomial.size",0.00154853748961102,0.0351969082705874,"protein_coding","LINC00908",9,0.0102974828375286,Inf,Inf
"MMP1","OK","negbinomial.size",9.88055782013911e-05,0.00465949807504607,"protein_coding","MMP1",12,0.0137299771167048,Inf,Inf
"RP11.189E14.3","OK","negbinomial.size",0.001548537544885,0.0351969082705874,"protein_coding","RP11.189E14.3",9,0.0102974828375286,Inf,Inf
"RP11.19N8.4","OK","negbinomial.size",0.0011168692947983,0.0280338196110124,"protein_coding","RP11.19N8.4",13,0.0148741418764302,Inf,Inf
"SDIM1","OK","negbinomial.size",3.85419526670768e-05,0.00216794614078344,"protein_coding","SDIM1",14,0.0160183066361556,Inf,Inf
"FOS","OK","negbinomial.size",1.78171937155388e-91,2.49547615179837e-87,"protein_coding","FOS",210,0.240274599542334,543.866050808314,9.08710756251835
"NR4A1","OK","negbinomial.size",3.0605816401352e-73,2.14332532258668e-69,"protein_coding","NR4A1",160,0.183066361556064,212.86143187067,7.73377076291168
"NPAS4","OK","negbinomial.size",2.00407676536721e-25,1.22039561633622e-22,"protein_coding","NPAS4",72,0.0823798627002288,135.45727482679,7.08169406633198
"FOSB","OK","negbinomial.size",1.12480169455726e-22,6.30158901358757e-20,"protein_coding","FOSB",72,0.0823798627002288,65.6916859122402,6.03763888625405
"NR4A2","OK","negbinomial.size",2.38027530820783e-55,5.55635599445981e-52,"protein_coding","NR4A2",98,0.112128146453089,52.4515011547344,5.71291215801401
"ARC","OK","negbinomial.size",2.05536381871203e-29,1.69337797911063e-26,"protein_coding","ARC",51,0.0583524027459954,52.1968822170901,5.70589173033624
"GEM","OK","negbinomial.size",9.5978672483467e-08,1.18962591752517e-05,"protein_coding","GEM",29,0.0331807780320366,41.7575057736721,5.38396363544888
"MIR22HG","OK","negbinomial.size",8.820436230475e-17,3.25102710115876e-14,"protein_coding","MIR22HG",57,0.0652173913043478,30.2147806004619,4.91718256107604
"LINC00473","OK","negbinomial.size",3.05575611010455e-15,1.01902190662201e-12,"protein_coding","LINC00473",59,0.0675057208237986,27.838337182448,4.79900113472772
"AF003625.3","OK","negbinomial.size",0.000133391095348832,0.0058020983896141,"protein_coding","AF003625.3",18,0.0205949656750572,25.4618937644342,4.67026782060552
"ATF3","OK","negbinomial.size",2.77301834013407e-32,2.58925965812786e-29,"protein_coding","ATF3",99,0.113272311212815,22.5196304849885,4.49311124993213
"JUNB","OK","negbinomial.size",4.9653706514818e-36,5.7954151120545e-33,"protein_coding","JUNB",127,0.145308924485126,20.8448036951501,4.38161588059246
"SERTAD1","OK","negbinomial.size",2.50330835712292e-11,6.15111172804624e-09,"protein_coding","SERTAD1",50,0.05720823798627,20.0300230946882,4.32409217947148
"CSRNP1","OK","negbinomial.size",5.70152632397092e-48,8.87284196594852e-45,"protein_coding","CSRNP1",185,0.211670480549199,14.9376443418014,3.90088074874694
"VGF","OK","negbinomial.size",2.10528084964193e-64,7.37164089502123e-61,"protein_coding","VGF",229,0.262013729977117,14.6951501154734,3.87726819152499
"PCDHB15","OK","negbinomial.size",0.000808101070791907,0.0225137181307057,"protein_coding","PCDHB15",11,0.0125858123569794,13.2401847575058,3.72685134897189
"RORB","OK","negbinomial.size",0.000345112135947485,0.0115795457064046,"protein_coding","RORB",14,0.0160183066361556,13.2401847575058,3.72685134897189
"NR4A3","OK","negbinomial.size",3.8058786875372e-20,1.76453910054251e-17,"protein_coding","NR4A3",98,0.112128146453089,12.7701190264701,3.67470006692078
"ISM1","OK","negbinomial.size",1.49011535068417e-05,0.000961776755837902,"protein_coding","ISM1",26,0.0297482837528604,11.8822170900693,3.57073214705461
"GPR3","OK","negbinomial.size",1.19220701544373e-06,0.000106357015657993,"protein_coding","GPR3",31,0.0354691075514874,11.5427251732102,3.52891197135998
"EGR1","OK","negbinomial.size",6.68061170729594e-10,1.33669496531981e-07,"protein_coding","EGR1",47,0.0537757437070938,11.203233256351,3.48584324946809
"IGFBP4","OK","negbinomial.size",0.00235580073391355,0.0477501375965168,"protein_coding","IGFBP4",12,0.0137299771167048,11.203233256351,3.48584324946809
"ITPK1.AS1","OK","negbinomial.size",9.81611613778213e-05,0.00465194576213783,"protein_coding","ITPK1.AS1",23,0.0263157894736842,11.203233256351,3.48584324946809
"EGR4","OK","negbinomial.size",5.87922881757592e-07,5.67892957372195e-05,"protein_coding","EGR4",31,0.0354691075514874,10.6939953810624,3.41872905360956
"GPX3","OK","negbinomial.size",0.00128417955638916,0.0310107221841147,"protein_coding","GPX3",9,0.0102974828375286,10.1847575057737,3.34833972571816
"INHBA","OK","negbinomial.size",1.46913314489958e-05,0.000957054829184352,"protein_coding","INHBA",19,0.0217391304347826,10.1847575057737,3.34833972571816
