"","status","family","pval","qval","type","gene_short_name","num_cells_expressed","perc_cells_expressed","FC","log2FC"
"FOS","OK","negbinomial.size",4.30597959482023e-218,5.39453123639078e-214,"protein_coding","FOS",641,0.203427483338623,226.672893772894,7.82446806935127
"FOSB","OK","negbinomial.size",3.6306978609053e-36,1.37834493337641e-33,"protein_coding","FOSB",113,0.0358616312281815,53.5738705738706,5.7434576257033
"NPAS4","OK","negbinomial.size",2.06972687073915e-44,1.23473991602953e-41,"protein_coding","NPAS4",152,0.04823865439543,47.5699023199023,5.57197715775895
"NR4A1","OK","negbinomial.size",1.49360053819945e-85,2.33897844282034e-82,"protein_coding","NR4A1",358,0.113614725483973,22.2124832839119,4.47329878543613
"CSRNP1","OK","negbinomial.size",3.68144483196339e-24,7.68685680913957e-22,"protein_coding","CSRNP1",96,0.0304665185655348,17.550061050061,4.13340414401931
"LINC00473","OK","negbinomial.size",1.75987208015381e-27,4.4095354840334e-25,"protein_coding","LINC00473",130,0.0412567438908283,17.1395333062,4.09925592160747
"SIK1","OK","negbinomial.size",4.35403943299342e-108,9.09123433609027e-105,"protein_coding","SIK1",448,0.142177086639162,15.6334096459096,3.96656055926336
"JUNB","OK","negbinomial.size",9.20126407497334e-29,2.40152992356804e-26,"protein_coding","JUNB",137,0.0434782608695652,14.4491104133961,3.8529087681193
"ATF3","OK","negbinomial.size",5.42352806405398e-42,2.61330613794109e-39,"protein_coding","ATF3",184,0.0583941605839416,12.4898603811647,3.64268544464932
"NR4A3","OK","negbinomial.size",1.2270215427196e-70,1.53721258871912e-67,"protein_coding","NR4A3",300,0.0952078705172961,11.7405533063428,3.55342849596792
"FOSL2","OK","negbinomial.size",2.19845418472695e-73,3.06024822513991e-70,"protein_coding","FOSL2",473,0.150111075848937,7.03761846618989,2.81508730268433
"EGR4","OK","negbinomial.size",6.74885897338941e-07,1.4678768267122e-05,"protein_coding","EGR4",39,0.0123770231672485,6.20190127332984,2.63271056019576
"MIR22HG","OK","negbinomial.size",1.8656038541232e-19,2.78241489100661e-17,"protein_coding","MIR22HG",123,0.0390352269120914,5.90356744704571,2.56158701935508
"INSIG1","OK","negbinomial.size",3.92705125146366e-156,1.63993660261122e-152,"protein_coding","INSIG1",1242,0.394160583941606,5.53713163713164,2.46913882022113
"GLA","OK","negbinomial.size",3.02480370392558e-13,2.17785866682641e-11,"protein_coding","GLA",93,0.0295144398603618,5.43949260615927,2.44347208369662
