"","status","family","pval","qval","type","gene_short_name","num_cells_expressed","perc_cells_expressed","FC","log2FC"
"ATG4D","OK","negbinomial.size",0.00126295239737608,0.041552817810203,"protein_coding","ATG4D",6,0.0155038759689922,Inf,Inf
"FAM13A","OK","negbinomial.size",0.000260490404407819,0.0146754822355419,"protein_coding","FAM13A",8,0.020671834625323,Inf,Inf
"KTI12","OK","negbinomial.size",0.000202565257824438,0.0123923605314789,"protein_coding","KTI12",5,0.0129198966408269,Inf,Inf
"LINC01106","OK","negbinomial.size",0.000905365536339748,0.034265030636073,"protein_coding","LINC01106",6,0.0155038759689922,Inf,Inf
"VASP","OK","negbinomial.size",0.00166393905543066,0.0489951116504334,"protein_coding","VASP",7,0.0180878552971576,Inf,Inf
"STK11","OK","negbinomial.size",0.000351947377499465,0.0177962926661067,"protein_coding","STK11",13,0.0335917312661499,13.903743315508,3.79740144802818
"FOS","OK","negbinomial.size",0.000236485304150752,0.0135709566633115,"protein_coding","FOS",19,0.0490956072351421,12.8342245989305,3.68192423060824
"WDR36","OK","negbinomial.size",8.97670621610665e-07,0.000204601544230809,"protein_coding","WDR36",19,0.0490956072351421,12.8342245989305,3.68192423060824
"NR4A1","OK","negbinomial.size",2.68912028601216e-05,0.00302057825831806,"protein_coding","NR4A1",18,0.0465116279069767,10.6951871657754,3.41888982477445
"OTUD3","OK","negbinomial.size",1.37922732049367e-05,0.00186998974508252,"protein_coding","OTUD3",22,0.0568475452196382,10.3386809269162,3.3699802242935
"DIO3OS","OK","negbinomial.size",0.000184343971513274,0.011784642075289,"protein_coding","DIO3OS",7,0.0180878552971576,10.1604278074866,3.34488924333067
"CHIC2","OK","negbinomial.size",0.000132345817439744,0.0096046814044295,"protein_coding","CHIC2",12,0.0310077519379845,9.09090909090909,3.18442457113743
"SMYD5","OK","negbinomial.size",0.0010535372934156,0.0375680437172301,"protein_coding","SMYD5",5,0.0129198966408269,7.48663101604278,2.90431665194469
"INSIG1","OK","negbinomial.size",4.53965844124213e-20,2.80051529240227e-16,"protein_coding","INSIG1",115,0.297157622739018,7.07527766351296,2.82278676644809
"SLC24A2","OK","negbinomial.size",0.00029817616334797,0.0159952065364663,"protein_coding","SLC24A2",10,0.0258397932816537,6.41711229946524,2.68192423060824
"ADCY9","OK","negbinomial.size",0.00110247933425178,0.0380261931646653,"protein_coding","ADCY9",16,0.041343669250646,5.88235294117647,2.55639334852439
"PRDM10","OK","negbinomial.size",0.00116718813099131,0.0396362549933795,"protein_coding","PRDM10",15,0.0387596899224806,5.61497326203209,2.48927915266585
"RPUSD4","OK","negbinomial.size",5.32863415318418e-05,0.00509648745596794,"protein_coding","RPUSD4",15,0.0387596899224806,5.61497326203209,2.48927915266585
"EFHD2","OK","negbinomial.size",0.00026857832011132,0.0150623605160612,"protein_coding","EFHD2",19,0.0490956072351421,5.56149732620321,2.47547335314082
"SMPD3","OK","negbinomial.size",1.21339981129344e-07,4.15859079770513e-05,"protein_coding","SMPD3",28,0.0723514211886305,5.08021390374332,2.34488924333067
"MICAL3","OK","negbinomial.size",3.44685234255004e-05,0.00361494256405057,"protein_coding","MICAL3",23,0.0594315245478036,5.04201680672269,2.33400092718794
"FZR1","OK","negbinomial.size",0.000201073383453252,0.0123923605314789,"protein_coding","FZR1",35,0.0904392764857881,4.7534165181224,2.24896482333214
"SIK1","OK","negbinomial.size",0.000302220796686221,0.0161419921624008,"protein_coding","SIK1",26,0.0671834625322997,4.67914438502674,2.22624474683205
"FKBP7","OK","negbinomial.size",0.000462687491596671,0.0213008890720885,"protein_coding","FKBP7",19,0.0490956072351421,4.45632798573975,2.15585541894066
"ZBTB11","OK","negbinomial.size",0.0001758812701265,0.0116667909183912,"protein_coding","ZBTB11",22,0.0568475452196382,4.45632798573975,2.15585541894066
"SPTSSA","OK","negbinomial.size",6.10670996946926e-06,0.000907766115702551,"protein_coding","SPTSSA",31,0.0801033591731266,4.38502673796791,2.13258563961781
"CHKA","OK","negbinomial.size",5.16644143940089e-07,0.000128302565257717,"protein_coding","CHKA",51,0.131782945736434,4.349376114082,2.12080847184146
"TET3","OK","negbinomial.size",1.79183056461213e-09,1.30044738271673e-06,"protein_coding","TET3",52,0.134366925064599,4.27807486631016,2.09696172988709
"STARD4","OK","negbinomial.size",2.31246316163579e-09,1.50164055201381e-06,"protein_coding","STARD4",36,0.0930232558139535,4.20677361853832,2.07271418364041
"LSM12","OK","negbinomial.size",2.33152743710352e-06,0.000416904137956279,"protein_coding","LSM12",51,0.131782945736434,4.13547237076649,2.04805212940614
"NPTN","OK","negbinomial.size",2.32571118845666e-08,9.8946981528201e-06,"protein_coding","NPTN",62,0.160206718346253,3.92156862745098,1.97143084780323
"DUSP4","OK","negbinomial.size",5.50452955365237e-27,6.79148856329629e-23,"protein_coding","DUSP4",193,0.498708010335917,3.79940914700273,1.92577507988086
"ZDHHC13","OK","negbinomial.size",0.00172646232256965,0.0495569616311652,"protein_coding","ZDHHC13",32,0.082687338501292,3.79192999513855,1.92293233011204
"BAD","OK","negbinomial.size",0.000458607154804049,0.0212717859998961,"protein_coding","BAD",39,0.10077519379845,3.74331550802139,1.90431665194469
"LRRN1","OK","negbinomial.size",0.000980309719750613,0.0355737097714208,"protein_coding","LRRN1",38,0.0981912144702842,3.74331550802139,1.90431665194469
"VEGFA","OK","negbinomial.size",0.001459470835333,0.0451903303074976,"protein_coding","VEGFA",8,0.020671834625323,3.74331550802139,1.90431665194469
"EGLN1","OK","negbinomial.size",0.000668815963705155,0.0275981650842615,"protein_coding","EGLN1",35,0.0904392764857881,3.69470102090423,1.88545762469338
"SRRT","OK","negbinomial.size",5.59617221623292e-06,0.000852414479060268,"protein_coding","SRRT",43,0.111111111111111,3.63636363636364,1.86249647625007
"SQLE","OK","negbinomial.size",1.4255281446087e-17,3.51763324963644e-14,"protein_coding","SQLE",159,0.410852713178295,3.52941176470588,1.81942775435818
"AGFG1","OK","negbinomial.size",0.000113933119302406,0.00878566766220677,"protein_coding","AGFG1",50,0.129198966408269,3.47593582887701,1.79740144802818
"RNA28S5","OK","negbinomial.size",6.79631644390834e-13,8.38529522849411e-10,"protein_coding","RNA28S5",110,0.284237726098191,3.31341092586767,1.7283171360927
"RP11.61A14.3","OK","negbinomial.size",0.000408409123095177,0.0197605951401894,"protein_coding","RP11.61A14.3",32,0.082687338501292,3.30578512396694,1.72499295250013
"LRCH2","OK","negbinomial.size",1.69388866248173e-06,0.000342609808486878,"protein_coding","LRCH2",63,0.162790697674419,3.29411764705882,1.71989208080726
"ETF1","OK","negbinomial.size",0.00012274723860293,0.00917851775686639,"protein_coding","ETF1",41,0.10594315245478,3.28495034377387,1.71587156253158
"LUZP2","OK","negbinomial.size",0.00166394098823854,0.0489951116504334,"protein_coding","LUZP2",7,0.0180878552971576,3.20855614973262,1.68192423060824
"UBE2G1","OK","negbinomial.size",1.7578377162944e-07,5.56107737016417e-05,"protein_coding","UBE2G1",69,0.178294573643411,3.09597523219814,1.63039392996816
"MED21","OK","negbinomial.size",0.000113344436611573,0.00878566766220677,"protein_coding","MED21",35,0.0904392764857881,3.04401480872069,1.60597537737495
"SLC38A2","OK","negbinomial.size",4.10130772455027e-13,5.62243718950013e-10,"protein_coding","SLC38A2",98,0.253229974160207,3.04401480872069,1.60597537737495
"ARL5B","OK","negbinomial.size",1.67029578146358e-06,0.000342609808486878,"protein_coding","ARL5B",61,0.157622739018088,2.95039645952425,1.56090882964688
"ACTL6A","OK","negbinomial.size",0.000220725862286396,0.0130612738989863,"protein_coding","ACTL6A",24,0.062015503875969,2.91686922702965,1.54442070685831
"MARCH5","OK","negbinomial.size",5.60174405730904e-05,0.00529321069042477,"protein_coding","MARCH5",49,0.126614987080103,2.88770053475936,1.52992113716319
"ATF1","OK","negbinomial.size",0.000884921461727791,0.0336980277617206,"protein_coding","ATF1",16,0.041343669250646,2.7807486631016,1.47547335314082
