"","status","family","pval","qval","type","gene_short_name","num_cells_expressed","perc_cells_expressed","FC","log2FC"
"IRF2BP2","OK","negbinomial.size",8.75150784352083e-09,2.73651315497522e-06,"protein_coding","IRF2BP2",899,0.458907605921388,1.49988714737585,0.584853955357091
"KIAA1279","OK","negbinomial.size",0.000155400913869405,0.0115303966206039,"protein_coding","KIAA1279",332,0.169474221541603,1.49772944550669,0.582777034425062
"C14orf1","OK","negbinomial.size",0.00104793803013345,0.0457228244177494,"protein_coding","C14orf1",386,0.197039305768249,1.49383103602447,0.57901697726045
"MVD","OK","negbinomial.size",0.000265869543384198,0.0168431329542647,"protein_coding","MVD",201,0.10260336906585,1.4848464868904,0.570313783517502
"PTP4A1","OK","negbinomial.size",8.6953325196346e-10,3.08637302649625e-07,"protein_coding","PTP4A1",1132,0.57784583971414,1.47687985327974,0.562552465149517
"BCL7B","OK","negbinomial.size",0.000416509443037472,0.0236797338329486,"protein_coding","BCL7B",233,0.118938233792751,1.47504706004417,0.560760983090953
"STRN3","OK","negbinomial.size",0.000112145896567774,0.00887222611978912,"protein_coding","STRN3",270,0.137825421133231,1.47256149113565,0.558327879287791
"FLVCR1","OK","negbinomial.size",0.000905394681462845,0.0405820762855002,"protein_coding","FLVCR1",400,0.204185809086269,1.46352690050768,0.549449263595901
"DDX3X","OK","negbinomial.size",0.000862526730774302,0.0390605639836514,"protein_coding","DDX3X",567,0.289433384379786,1.45929433556405,0.545270900138427
"ATL1","OK","negbinomial.size",0.000236925119955651,0.0155022981549062,"protein_coding","ATL1",455,0.23226135783563,1.45873385892768,0.54471669242015
"FAM98B","OK","negbinomial.size",0.000262180278226319,0.0167146290968265,"protein_coding","FAM98B",334,0.170495150587034,1.45625575842836,0.542263754583817
"OAT","OK","negbinomial.size",0.000187119831992995,0.0131414157944599,"protein_coding","OAT",547,0.279224093925472,1.45279556508014,0.538831703661994
"IFRD1","OK","negbinomial.size",0.000110584483783687,0.00887222611978912,"protein_coding","IFRD1",550,0.280755487493619,1.45189579974756,0.537937917120324
"PANK3","OK","negbinomial.size",2.36361662031992e-07,4.58889438035107e-05,"protein_coding","PANK3",782,0.399183256763655,1.44904335220385,0.535100757816795
"U2SURP","OK","negbinomial.size",0.000151836718421272,0.01132995240356,"protein_coding","U2SURP",511,0.260847371107708,1.44516607320731,0.531235291497935
"RAB18","OK","negbinomial.size",0.000266760957472554,0.0168431329542647,"protein_coding","RAB18",612,0.312404287901991,1.44494942490019,0.531018997416195
"CCDC88A","OK","negbinomial.size",7.66606068461695e-08,1.73583405122542e-05,"protein_coding","CCDC88A",900,0.459418070444104,1.44439416723937,0.530464499511748
"TCEA1","OK","negbinomial.size",0.000179658780341136,0.0127640180128961,"protein_coding","TCEA1",505,0.257784583971414,1.43498264610525,0.521033289842225
"CSNK1A1","OK","negbinomial.size",0.000217850165478282,0.0146719293498784,"protein_coding","CSNK1A1",512,0.261357835630424,1.4282982791587,0.514297296542296
"SRSF11","OK","negbinomial.size",0.000498679637466366,0.0272568333551348,"protein_coding","SRSF11",748,0.381827462991322,1.42324414512063,0.509183164845653
