"","status","family","pval","qval","type","gene_short_name","num_cells_expressed","perc_cells_expressed","FC","log2FC"
"FOS","OK","negbinomial.size",0,0,"protein_coding","FOS",696,0.355283307810107,1024.72466539197,10.0010206068473
"NPAS4","OK","negbinomial.size",1.39897051829156e-44,2.62466854524614e-41,"protein_coding","NPAS4",168,0.0857580398162328,102.559751434034,6.68032086030228
"EGR1","OK","negbinomial.size",4.05911991501815e-49,1.06616843687867e-45,"protein_coding","EGR1",140,0.071465033180194,64.5908221797323,6.01325727936623
"JUNB","OK","negbinomial.size",2.27632575214056e-54,7.47374652571548e-51,"protein_coding","JUNB",185,0.0944359367023992,40.7745151597924,5.34959581717776
"FOSB","OK","negbinomial.size",2.70383506284069e-28,3.22813326184425e-25,"protein_coding","FOSB",123,0.0627871362940276,29.6768642447419,4.89126675498762
"NR4A1","OK","negbinomial.size",8.51960365811215e-47,1.86479924736645e-43,"protein_coding","NR4A1",198,0.101071975497703,20.5119502868069,4.35839276541492
"NR4A2","OK","negbinomial.size",3.87907193387069e-16,2.83021398375132e-13,"protein_coding","NR4A2",65,0.0331801939765186,13.9655831739962,3.80380391373728
"ATF3","OK","negbinomial.size",3.60782625359563e-22,3.38439872774796e-19,"protein_coding","ATF3",107,0.0546197039305768,11.8561982154238,3.5675695672472
"GPR3","OK","negbinomial.size",8.65858044210666e-05,0.00733633141588302,"protein_coding","GPR3",30,0.0153139356814701,7.41921606118547,2.89126675498762
"LINC00473","OK","negbinomial.size",1.82957471933329e-09,6.00695119725103e-07,"protein_coding","LINC00473",49,0.0250127616130679,7.27374123645634,2.86269760279085
"SIK1","OK","negbinomial.size",8.80233473631791e-35,1.44501327615079e-31,"protein_coding","SIK1",267,0.136294027565084,7.19061276518256,2.84611471859525
"RP11.489E7.4","OK","negbinomial.size",0.000363060716351995,0.0212860553029052,"protein_coding","RP11.489E7.4",29,0.0148034711587545,5.89173040152964,2.55869141590075
"EGR3","OK","negbinomial.size",9.14198574732631e-09,2.79213253068922e-06,"protein_coding","EGR3",68,0.0347115875446656,5.87189292543021,2.55382566072893
"NR4A3","OK","negbinomial.size",2.13503526837556e-31,2.80394181795763e-28,"protein_coding","NR4A3",250,0.127616130678918,5.740660391234,2.52121671048209
"MIR22HG","OK","negbinomial.size",9.03561946307062e-08,1.97774650680844e-05,"protein_coding","MIR22HG",79,0.040326697294538,4.72365313238106,2.23990302854395
"SLC2A14","OK","negbinomial.size",1.44588842396197e-07,3.0141035987131e-05,"protein_coding","SLC2A14",63,0.0321592649310873,4.65519439133206,2.21884141301612
"FBXO33","OK","negbinomial.size",4.02248389321388e-10,1.60082669604781e-07,"protein_coding","FBXO33",133,0.0678917815211843,4.21375354387816,2.07510593555467
"IER2","OK","negbinomial.size",5.34374905946727e-11,2.33931521326612e-08,"protein_coding","IER2",145,0.0740173557937723,4.13979786943458,2.04956032813924
"NAGA","OK","negbinomial.size",9.77058209531915e-07,0.000156484212997349,"protein_coding","NAGA",43,0.0219499744767739,3.70960803059273,1.89126675498762
"IGDCC4","OK","negbinomial.size",1.63211872638156e-06,0.000249833916189396,"protein_coding","IGDCC4",41,0.0209290454313425,3.32773661567878,1.73454125130017
"FOSL2","OK","negbinomial.size",2.85211156076785e-10,1.17052441023638e-07,"protein_coding","FOSL2",130,0.0663603879530373,3.30763812015699,1.72580140173601
"ID1","OK","negbinomial.size",6.73763274888988e-28,7.37377757426424e-25,"protein_coding","ID1",410,0.209290454313425,3.18405461449385,1.67086508191915
"ZNF331","OK","negbinomial.size",6.97022025342458e-13,3.39036676252685e-10,"protein_coding","ZNF331",217,0.110770801429301,2.88900708264886,1.5305737407976
"NRARP","OK","negbinomial.size",3.88189575762849e-07,6.9836899979363e-05,"protein_coding","NRARP",100,0.0510464522715671,2.84379818664035,1.5078190861022
"INSIG1","OK","negbinomial.size",9.3522269758749e-34,1.36469774304628e-30,"protein_coding","INSIG1",712,0.363450740173558,2.70310408699809,1.43461706603641
"DCUN1D3","OK","negbinomial.size",5.94841361458711e-07,0.000102778722115127,"protein_coding","DCUN1D3",143,0.072996426748341,2.68700558617328,1.42599932065741
"TOB1","OK","negbinomial.size",2.161031489033e-06,0.00031888569152214,"protein_coding","TOB1",96,0.0490045941807044,2.61854684512428,1.38876641445844
"ARL4D","OK","negbinomial.size",8.27241391439379e-08,1.84138325318193e-05,"protein_coding","ARL4D",147,0.0750382848392037,2.54580943275972,1.34812442996109
"BTG2","OK","negbinomial.size",0.000111965689638523,0.00887222611978912,"protein_coding","BTG2",78,0.0398162327718224,2.49815388672776,1.32086234995663
"EPHB3","OK","negbinomial.size",0.00012084601146681,0.00939095070173738,"protein_coding","EPHB3",85,0.0433894844308321,2.47307202039516,1.30630425426646
"CITED2","OK","negbinomial.size",8.94155445014539e-19,7.33933966210996e-16,"protein_coding","CITED2",524,0.267483409903012,2.47107921457695,1.30514125941034
