"","status","family","pval","qval","type","gene_short_name","num_cells_expressed","perc_cells_expressed","FC","log2FC"
"PTPRZ1","OK","negbinomial.size",0.0018314518643389,0.0197527040026968,"protein_coding","PTPRZ1",82,0.0651310563939635,1.49810688801515,0.583140561919508
"EIF5","OK","negbinomial.size",3.26710020756576e-08,2.49758509578376e-06,"protein_coding","EIF5",437,0.347100873709293,1.49691139124665,0.581988824474134
"TLN2","OK","negbinomial.size",0.00383627881135418,0.0333071206800072,"protein_coding","TLN2",80,0.0635424940428912,1.49584559459927,0.580961263860261
"FNDC3B","OK","negbinomial.size",0.00285307443353024,0.0268830385577985,"protein_coding","FNDC3B",56,0.0444797458300238,1.49436162079511,0.579529308367129
"NDNL2","OK","negbinomial.size",0.00264195010520632,0.0256715297146622,"protein_coding","NDNL2",121,0.0961080222398729,1.49293160967473,0.578148077968768
"VIM","OK","negbinomial.size",0.000617476418217565,0.00868683549008623,"protein_coding","VIM",269,0.213661636219222,1.49135968905386,0.576628251606574
"NCS1","OK","negbinomial.size",5.69780553001903e-05,0.00138237178078606,"protein_coding","NCS1",227,0.180301826846704,1.48911824668705,0.574458318819706
"APLP2","OK","negbinomial.size",3.7435822679954e-09,3.63196810093421e-07,"protein_coding","APLP2",628,0.498808578236696,1.48739910763523,0.572791811714117
"CRK","OK","negbinomial.size",0.00234043492410218,0.0234525857398697,"protein_coding","CRK",220,0.174741858617951,1.48649655963303,0.571916124257253
"CADPS","OK","negbinomial.size",0.000117537119099951,0.00237319548614603,"protein_coding","CADPS",287,0.227958697378872,1.48614439271532,0.571574293894112
"WASF1","OK","negbinomial.size",8.51606118268227e-05,0.00187523050136781,"protein_coding","WASF1",316,0.25099285146942,1.48174531108119,0.567297492166827
"CRTC1","OK","negbinomial.size",0.00365748488737735,0.0323556978210129,"protein_coding","CRTC1",93,0.073868149324861,1.48105151729005,0.56662182458774
"MED1","OK","negbinomial.size",1.41420526588883e-05,0.000434082449668655,"protein_coding","MED1",201,0.159650516282764,1.48006150959133,0.565657133785571
"DNAJB6","OK","negbinomial.size",1.43630681633966e-07,8.64272740228146e-06,"protein_coding","DNAJB6",549,0.436060365369341,1.47741480392654,0.563074938865402
"FAM222B","OK","negbinomial.size",7.78923158521899e-05,0.00173201735564634,"protein_coding","FAM222B",201,0.159650516282764,1.47726366174711,0.562927341029999
"CYLD","OK","negbinomial.size",0.000137039671028011,0.00269533527725805,"protein_coding","CYLD",159,0.126290706910246,1.47660180526783,0.562280827444952
"ASNA1","OK","negbinomial.size",3.70874663416733e-05,0.000967378011551585,"protein_coding","ASNA1",83,0.0659253375694996,1.47577147623019,0.561469336822138
"WIPF2","OK","negbinomial.size",0.000527700328339457,0.00765417361690465,"protein_coding","WIPF2",148,0.117553613979349,1.47366409142121,0.559407712446355
"ADRBK2","OK","negbinomial.size",0.000927630744330921,0.0117229242395701,"protein_coding","ADRBK2",113,0.0897537728355838,1.47326023718953,0.559012291026616
"CALU","OK","negbinomial.size",0.000269023068136136,0.00449992666919577,"protein_coding","CALU",123,0.0976965845909452,1.47035248672139,0.556162052942701
"R3HDM1","OK","negbinomial.size",0.000144600131509482,0.00280321307575399,"protein_coding","R3HDM1",186,0.147736298649722,1.46974578051684,0.555566636078745
"PTMA","OK","negbinomial.size",8.99134033216004e-14,2.54162190086989e-11,"protein_coding","PTMA",1083,0.860206513105639,1.46954765971519,0.555372148590996
"TSPYL4","OK","negbinomial.size",5.97015473840198e-06,0.000213433031897871,"protein_coding","TSPYL4",504,0.400317712470214,1.46846593703022,0.554309800870434
"ADNP2","OK","negbinomial.size",0.00410065627574858,0.0347583521839079,"protein_coding","ADNP2",113,0.0897537728355838,1.46814475025484,0.553994216259991
"BSG","OK","negbinomial.size",7.77965506302205e-05,0.00173201735564634,"protein_coding","BSG",258,0.204924543288324,1.46814475025484,0.553994216259991
"PPP1R15A","OK","negbinomial.size",0.000479133818019475,0.00708500189540963,"protein_coding","PPP1R15A",122,0.096902303415409,1.46814475025484,0.553994216259991
"STX6","OK","negbinomial.size",0.000595682551045535,0.0084290121163661,"protein_coding","STX6",124,0.0984908657664813,1.46627211664482,0.552152869435824
"CALR","OK","negbinomial.size",1.48789958781057e-07,8.86540171070467e-06,"protein_coding","CALR",417,0.33121525019857,1.4647064721512,0.550611576865339
"RCN2","OK","negbinomial.size",0.000605057482431625,0.00855171360343768,"protein_coding","RCN2",373,0.29626687847498,1.46386444486051,0.549781964973076
"SUPT16H","OK","negbinomial.size",0.000100413201326863,0.00212634575283627,"protein_coding","SUPT16H",314,0.249404289118348,1.46362738179252,0.549548311228799
"SAMD4B","OK","negbinomial.size",0.00242737498458461,0.0241644086303243,"protein_coding","SAMD4B",132,0.10484511517077,1.46343160498918,0.549355321456471
"AHCYL2","OK","negbinomial.size",0.00291780950324116,0.0273235550939109,"protein_coding","AHCYL2",53,0.0420969023034154,1.46290137614679,0.548832511144212
"CALM2","OK","negbinomial.size",1.19623330723958e-11,1.83205732509911e-09,"protein_coding","CALM2",1127,0.89515488482923,1.46148272075851,0.547432772131733
"PRKCE","OK","negbinomial.size",0.000454856945048913,0.00679300227429365,"protein_coding","PRKCE",133,0.105639396346307,1.46049018951316,0.546452667247372
"RAB21","OK","negbinomial.size",0.00130659951473335,0.015226957911394,"protein_coding","RAB21",176,0.139793486894361,1.45975535168196,0.545726600276391
"IL6ST","OK","negbinomial.size",0.000262704904134445,0.0044411378438862,"protein_coding","IL6ST",103,0.0818109610802224,1.45949588574671,0.545470143953452
"SEC61G","OK","negbinomial.size",3.36782074783108e-05,0.000895751885993145,"protein_coding","SEC61G",328,0.260524225575854,1.45744398676902,0.54344043809925
"CAB39","OK","negbinomial.size",8.76174151374254e-06,0.000289209315954777,"protein_coding","CAB39",293,0.232724384432089,1.45734956826767,0.543346972060483
"TARS","OK","negbinomial.size",9.74287309368767e-05,0.00207398638272808,"protein_coding","TARS",246,0.19539316918189,1.45615989515072,0.542168780863201
"RAB4A","OK","negbinomial.size",0.0056477244559662,0.0434481587102969,"protein_coding","RAB4A",169,0.134233518665608,1.45533650815883,0.541352776859044
"ARL6IP1","OK","negbinomial.size",9.30689729370829e-13,1.85451371483646e-10,"protein_coding","ARL6IP1",660,0.524225575853852,1.45510927473575,0.541127499662538
"MCOLN1","OK","negbinomial.size",0.000750431024424091,0.0100346414762099,"protein_coding","MCOLN1",71,0.0563939634630659,1.45503631498471,0.541055160552493
"ARF4","OK","negbinomial.size",2.2815784151277e-08,1.81258729646256e-06,"protein_coding","ARF4",434,0.344718030182685,1.45427123121408,0.540296366530431
"RAD21","OK","negbinomial.size",8.06804042710908e-06,0.000272408420531975,"protein_coding","RAD21",486,0.386020651310564,1.45296656204732,0.539001501784518
"FUNDC2","OK","negbinomial.size",0.00102881061824773,0.0127085295373996,"protein_coding","FUNDC2",107,0.084988085782367,1.45201129146083,0.53805267239097
"ATP2A2","OK","negbinomial.size",3.78011618446478e-07,1.98906113515885e-05,"protein_coding","ATP2A2",502,0.398729150119142,1.45201129146083,0.53805267239097
"CCDC85C","OK","negbinomial.size",1.7972614026964e-05,0.000530235736645018,"protein_coding","CCDC85C",110,0.0873709293089754,1.45201129146083,0.53805267239097
"PMEPA1","OK","negbinomial.size",0.0021902445037722,0.022447236039925,"protein_coding","PMEPA1",95,0.0754567116759333,1.45201129146083,0.53805267239097
"RAB2A","OK","negbinomial.size",2.30905786970333e-10,3.017913807123e-08,"protein_coding","RAB2A",509,0.404289118347895,1.45176477001916,0.537807711860474
"WDR47","OK","negbinomial.size",0.00161924948126479,0.0180734411797737,"protein_coding","WDR47",197,0.15647339158062,1.45102352867753,0.537070913223523
"SGIP1","OK","negbinomial.size",0.00142946233622747,0.0163299950158316,"protein_coding","SGIP1",140,0.11119936457506,1.45066683656133,0.536716224828155
"UBN2","OK","negbinomial.size",0.00390878992116566,0.0337438504913129,"protein_coding","UBN2",141,0.111993645750596,1.44907793531647,0.535135189008675
"VAPA","OK","negbinomial.size",3.95802966813066e-08,2.89818377205591e-06,"protein_coding","VAPA",493,0.391580619539317,1.44879650631369,0.53485497243192
"BCCIP","OK","negbinomial.size",0.00185710424691598,0.0199409029339785,"protein_coding","BCCIP",100,0.079428117553614,1.44635410461099,0.532420804311639
"WBP5","OK","negbinomial.size",7.86555390215999e-05,0.00174463152702107,"protein_coding","WBP5",188,0.149324861000794,1.44635410461099,0.532420804311639
"ARMCX3","OK","negbinomial.size",0.000104366395585486,0.00219097329592674,"protein_coding","ARMCX3",254,0.20174741858618,1.44547070005786,0.531539365432295
"SMEK2","OK","negbinomial.size",0.005456204355535,0.0425033463456165,"protein_coding","SMEK2",159,0.126290706910246,1.44547070005786,0.531539365432295
"NCKAP5L","OK","negbinomial.size",0.00364704232483554,0.0322868167941558,"protein_coding","NCKAP5L",79,0.062748212867355,1.44520498853211,0.531274139759908
"SMARCA5","OK","negbinomial.size",0.000221709017439524,0.0038965016040813,"protein_coding","SMARCA5",258,0.204924543288324,1.44347004856989,0.529541172535452
"BAIAP2","OK","negbinomial.size",1.19061043285987e-05,0.000376172171699456,"protein_coding","BAIAP2",267,0.212073073868149,1.44304133753675,0.529112628037755
"LPHN3","OK","negbinomial.size",2.56383573728087e-06,0.000102175158644751,"protein_coding","LPHN3",277,0.220015885623511,1.44250030046873,0.528571619380084
"TMCC2","OK","negbinomial.size",0.00111301898105208,0.0134080730571734,"protein_coding","TMCC2",86,0.068308181096108,1.43970611102472,0.525774342612533
"HDAC5","OK","negbinomial.size",0.00690075932737582,0.0499278152525316,"protein_coding","HDAC5",195,0.154884829229547,1.43881118881119,0.524877283643236
"AKIRIN2","OK","negbinomial.size",0.00219763583763163,0.0224661594671257,"protein_coding","AKIRIN2",115,0.0913423351866561,1.43818261249454,0.524246872865939
"MARK1","OK","negbinomial.size",0.000248909783535302,0.00426727562605303,"protein_coding","MARK1",268,0.212867355043685,1.43684102423662,0.522900447158423
"CACNB2","OK","negbinomial.size",0.00189682851081955,0.0201538029274577,"protein_coding","CACNB2",94,0.0746624305003971,1.4345871559633,0.52063561931356
"ROBO2","OK","negbinomial.size",0.000799980959787765,0.0104983165047606,"protein_coding","ROBO2",155,0.123113582208102,1.4345871559633,0.52063561931356
"CYCS","OK","negbinomial.size",4.92566125428702e-09,4.57631327368597e-07,"protein_coding","CYCS",450,0.357426528991263,1.43442952634502,0.520477090107215
