"","status","family","pval","qval","type","gene_short_name","num_cells_expressed","perc_cells_expressed","FC","log2FC"
"CKS2","OK","negbinomial.size",2.89836792200656e-06,0.000606647105223857,"protein_coding","CKS2",14,0.0125560538116592,Inf,Inf
"CSRNP1","OK","negbinomial.size",2.41274178456826e-10,1.04367167127808e-07,"protein_coding","CSRNP1",32,0.0286995515695067,Inf,Inf
"FOS","OK","negbinomial.size",2.56170693582294e-278,3.32432709061743e-274,"protein_coding","FOS",449,0.402690582959641,898.675,9.81165565850551
"NPAS4","OK","negbinomial.size",6.9081935999015e-71,2.98825427819739e-67,"protein_coding","NPAS4",222,0.199103139013453,354.491666666667,8.46960790299415
"JUNB","OK","negbinomial.size",1.66443386775026e-86,1.07996791508976e-82,"protein_coding","JUNB",242,0.217040358744395,119.952083333333,6.90631440441789
"EGR1","OK","negbinomial.size",3.29271585570321e-56,8.54591473189211e-53,"protein_coding","EGR1",156,0.139910313901345,102.427777777778,6.6784632081178
"FOSB","OK","negbinomial.size",1.02192512447046e-38,1.47350248225035e-35,"protein_coding","FOSB",127,0.11390134529148,62.6583333333333,5.96943449045472
"NR4A3","OK","negbinomial.size",1.28725308341709e-27,1.11364555090024e-24,"protein_coding","NR4A3",101,0.0905829596412556,49.2111111111111,5.62091218555564
"NR4A1","OK","negbinomial.size",2.4271578896145e-68,7.87430698338185e-65,"protein_coding","NR4A1",238,0.213452914798206,46.028125,5.52444376907425
"ATF3","OK","negbinomial.size",1.05151880588912e-18,7.1818734442227e-16,"protein_coding","ATF3",93,0.0834080717488789,22.8316666666667,4.51296427218853
"NPY1R","OK","negbinomial.size",0.000204514679286125,0.0199547894217747,"protein_coding","NPY1R",16,0.0143497757847534,19.7416666666667,4.30317188763171
"LINC00473","OK","negbinomial.size",3.38592136539711e-09,1.29232651643407e-06,"protein_coding","LINC00473",38,0.0340807174887892,18.8833333333333,4.239041550212
"SIK1","OK","negbinomial.size",8.60362252769319e-35,1.11649209541874e-31,"protein_coding","SIK1",188,0.168609865470852,15.8505555555556,3.98646150201537
"BTG2","OK","negbinomial.size",1.67657333572337e-29,1.81307434814019e-26,"protein_coding","BTG2",124,0.111210762331839,15.5160256410256,3.95568715999861
"NR4A2","OK","negbinomial.size",2.15890071549393e-39,3.5020068231206e-36,"protein_coding","NR4A2",134,0.120179372197309,11.2613333333333,3.49330574641806
"IER2","OK","negbinomial.size",1.83090559733888e-32,2.1599692669697e-29,"protein_coding","IER2",205,0.183856502242152,8.2510752688172,3.04458214164999
"EGR4","OK","negbinomial.size",0.000712005778656314,0.0455575957617343,"protein_coding","EGR4",13,0.0116591928251121,7.725,2.94953493301701
"ERF","OK","negbinomial.size",7.44889939208645e-06,0.00134256065848758,"protein_coding","ERF",38,0.0340807174887892,6.695,2.74308405554959
"EGR3","OK","negbinomial.size",1.09432913697079e-06,0.000262983503897592,"protein_coding","EGR3",52,0.0466367713004484,6.1037037037037,2.60968493013239
"ID1","OK","negbinomial.size",2.8931961020511e-22,2.34656286351982e-19,"protein_coding","ID1",157,0.140807174887892,5.97101449275362,2.57797607040505
"MIR22HG","OK","negbinomial.size",0.00034019254240225,0.0282992219407307,"protein_coding","MIR22HG",40,0.0358744394618834,5.76309523809524,2.52684386119473
"RP11.65L3.1","OK","negbinomial.size",0.000335766728207911,0.0282937976100913,"protein_coding","RP11.65L3.1",31,0.0278026905829596,5.72222222222222,2.51657552574091
"FOSL2","OK","negbinomial.size",3.66021545753674e-07,0.000103257860853161,"protein_coding","FOSL2",58,0.0520179372197309,5.15,2.36457243229586
"RP11.127B20.3","OK","negbinomial.size",7.42403286020097e-05,0.00953877964622059,"protein_coding","RP11.127B20.3",31,0.0278026905829596,5.02738095238095,2.32980701413518
"ANGEL1","OK","negbinomial.size",2.89137918014531e-05,0.00436295670008671,"protein_coding","ANGEL1",29,0.0260089686098655,5.00694444444444,2.32393044779851
"ZNF184","OK","negbinomial.size",3.57152335798305e-08,1.21967522675121e-05,"protein_coding","ZNF184",90,0.0807174887892377,4.92412280701754,2.29986674290804
"TOB2","OK","negbinomial.size",2.98667001985849e-06,0.000615206616630216,"protein_coding","TOB2",85,0.0762331838565022,4.74944444444444,2.24775876731311
"PRMT10","OK","negbinomial.size",2.23006610558102e-05,0.00357278615458332,"protein_coding","PRMT10",73,0.0654708520179372,4.72083333333333,2.239041550212
"MAFF","OK","negbinomial.size",0.000237667521565808,0.0225124921705073,"protein_coding","MAFF",73,0.0654708520179372,4.10092592592593,2.03594968483449
"SPON1","OK","negbinomial.size",0.000696662836956388,0.0452029681759152,"protein_coding","SPON1",28,0.0251121076233184,4.00555555555556,2.00200235291115
"DUSP1","OK","negbinomial.size",2.97772870460956e-19,2.27305796468931e-16,"protein_coding","DUSP1",267,0.239461883408072,3.90651709401709,1.9658829271045
"ZNF331","OK","negbinomial.size",5.93928008336482e-14,3.67019226865835e-11,"protein_coding","ZNF331",190,0.170403587443946,3.84533333333333,1.94310866385758
"STK40","OK","negbinomial.size",0.000335709908865124,0.0282937976100913,"protein_coding","STK40",51,0.0457399103139013,3.74545454545455,1.90514081365856
