"","status","family","pval","qval","type","gene_short_name","num_cells_expressed","perc_cells_expressed","FC","log2FC"
"TRAM1","OK","negbinomial.size",0.000141563362896565,0.0121425476061983,"protein_coding","TRAM1",114,0.0678167757287329,1.49876165501166,0.583770972696805
"SYT15","OK","negbinomial.size",0.000762197644954334,0.0433552062155392,"protein_coding","SYT15",54,0.0321237358715051,1.49636363636364,0.581460812009604
"PRKCI","OK","negbinomial.size",0.000367928047919715,0.0244883258123613,"protein_coding","PRKCI",164,0.0975609756097561,1.48051586095064,0.566099946369749
"SRSF3","OK","negbinomial.size",6.88692373014518e-05,0.00695545954250703,"protein_coding","SRSF3",531,0.315883402736466,1.4790360177457,0.564657185628591
"RPL39","OK","negbinomial.size",8.30001177470454e-10,2.73227414637571e-07,"protein_coding","RPL39",631,0.375371802498513,1.47650362284509,0.562184896366366
"HMGCR","OK","negbinomial.size",0.000236585572061753,0.0176786028693997,"protein_coding","HMGCR",800,0.475907198096371,1.47517924413659,0.560890262214033
"FABP7","OK","negbinomial.size",1.75346406862404e-09,5.47620316816431e-07,"protein_coding","FABP7",243,0.144556811421773,1.47496222370594,0.560678005071083
"DDX5","OK","negbinomial.size",1.39579441269868e-07,3.10292307087073e-05,"protein_coding","DDX5",957,0.569303985722784,1.46864299974348,0.55448374572856
"PPP1CC","OK","negbinomial.size",0.000324575740882827,0.0225904715654447,"protein_coding","PPP1CC",289,0.171921475312314,1.44833973973047,0.534400057761743
"EIF5","OK","negbinomial.size",7.06533390887728e-06,0.000989146747242819,"protein_coding","EIF5",607,0.361094586555622,1.44239924663865,0.528470548367245
"HSPA5","OK","negbinomial.size",7.94346088358306e-06,0.00108709386024766,"protein_coding","HSPA5",841,0.50029744199881,1.44214949783395,0.528220726717606
"ARF4","OK","negbinomial.size",4.33143778464435e-05,0.00471043859080073,"protein_coding","ARF4",596,0.354550862581797,1.43881118881119,0.524877283643236
"AP1S1","OK","negbinomial.size",0.000560990683275925,0.0336952781316194,"protein_coding","AP1S1",160,0.0951814396192742,1.43205620670409,0.518088117980597
"TSC22D1","OK","negbinomial.size",1.58428018074781e-06,0.000292371706083459,"protein_coding","TSC22D1",1083,0.644259369422962,1.42951654288864,0.515527315460653
"IDI1","OK","negbinomial.size",0.000486438853362677,0.0300181885778157,"protein_coding","IDI1",645,0.383700178465199,1.42249813678385,0.508426762862642
"HMGCS1","OK","negbinomial.size",5.31614129741569e-05,0.00563048704369766,"protein_coding","HMGCS1",799,0.475312314098751,1.40427972027972,0.489830336544036
"TUB","OK","negbinomial.size",2.30316478469668e-06,0.000412537457023611,"protein_coding","TUB",378,0.224866151100535,1.39898849646142,0.484384099624687
"ARL6IP1","OK","negbinomial.size",9.5919107791851e-07,0.000182546052016367,"protein_coding","ARL6IP1",881,0.524092801903629,1.39165163840489,0.476798117476927
"VIM","OK","negbinomial.size",7.60562480451817e-05,0.00753142358691312,"protein_coding","VIM",395,0.234979179060083,1.39121692556807,0.476347389715578
