"","status","family","pval","qval","type","gene_short_name","num_cells_expressed","perc_cells_expressed","FC","log2FC"
"AURKB","OK","negbinomial.size",2.38354468191014e-05,0.00198863787070609,"protein_coding","AURKB",13,0.0155688622754491,Inf,Inf
"CHCHD2","OK","negbinomial.size",1.1653812950624e-10,4.56441007232775e-08,"protein_coding","CHCHD2",18,0.0215568862275449,Inf,Inf
"HLA.DRA","OK","negbinomial.size",5.58034589259462e-07,9.25680906889224e-05,"protein_coding","HLA.DRA",15,0.0179640718562874,Inf,Inf
"PID1","OK","negbinomial.size",0.00120371320964321,0.0380546104393929,"protein_coding","PID1",9,0.0107784431137725,Inf,Inf
"PLSCR1","OK","negbinomial.size",2.77624272600921e-05,0.00221158318851581,"protein_coding","PLSCR1",11,0.0131736526946108,Inf,Inf
"RPS4Y1","OK","negbinomial.size",6.91281050721406e-06,0.000755586264742002,"protein_coding","RPS4Y1",16,0.0191616766467066,Inf,Inf
"FOS","OK","negbinomial.size",1.7131875211875e-66,2.41559440487438e-62,"protein_coding","FOS",160,0.191616766467066,40.8346338535414,5.3517213866286
"FRZB","OK","negbinomial.size",1.3399662469884e-06,0.000200994937048261,"protein_coding","FRZB",10,0.0119760479041916,34.6932773109244,5.11658422657212
"GFAP","OK","negbinomial.size",1.87377590967015e-29,4.40337338772486e-26,"protein_coding","GFAP",60,0.0718562874251497,22.8146008403361,4.5118855077897
"EGR1","OK","negbinomial.size",1.26979408245519e-18,1.27886404018701e-15,"protein_coding","EGR1",70,0.0838323353293413,15.7125350140056,3.97384405445604
"NR4A3","OK","negbinomial.size",4.41354438663076e-08,8.89013940735624e-06,"protein_coding","NR4A3",38,0.0455089820359281,14.078431372549,3.81541469185156
"HTR7","OK","negbinomial.size",0.000150437235189864,0.00803471597036772,"protein_coding","HTR7",13,0.0155688622754491,13.5756302521008,3.76294727195742
"NPAS4","OK","negbinomial.size",2.34140277226596e-06,0.00031145074612217,"protein_coding","NPAS4",28,0.0335329341317365,12.8214285714286,3.68048511176545
"FOSB","OK","negbinomial.size",6.85830668592212e-07,0.000111151866978738,"protein_coding","FOSB",40,0.0479041916167665,12.3186274509804,3.62276961390916
"LGALS3","OK","negbinomial.size",2.07953941273932e-12,9.45855023213689e-10,"protein_coding","LGALS3",40,0.0479041916167665,12.0672268907563,3.59302227051511
"ISG15","OK","negbinomial.size",0.000780500501230089,0.0280741251717966,"protein_coding","ISG15",12,0.0143712574850299,10.5588235294118,3.40037719257271
"ZFP41","OK","negbinomial.size",0.000565650800688727,0.0222892395101698,"protein_coding","ZFP41",15,0.0179640718562874,10.5588235294118,3.40037719257271
"NR4A1","OK","negbinomial.size",3.8119939397302e-10,1.16845901196078e-07,"protein_coding","NR4A1",56,0.067065868263473,10.1063025210084,3.33718336608552
"LOX","OK","negbinomial.size",1.13463824683476e-05,0.00110391891034621,"protein_coding","LOX",17,0.0203592814371257,8.67331932773109,3.11658422657212
"JUNB","OK","negbinomial.size",4.69480583138512e-14,2.87812009663175e-11,"protein_coding","JUNB",62,0.074251497005988,8.39049369747899,3.06875570148151
"NFIX","OK","negbinomial.size",4.24692565873388e-06,0.000503207157883594,"protein_coding","NFIX",25,0.029940119760479,6.53641456582633,2.70849948793504
"SOWAHA","OK","negbinomial.size",0.000848020669047632,0.0295967609741872,"protein_coding","SOWAHA",22,0.0263473053892216,6.53641456582633,2.70849948793504
"HLA.DPA1","OK","negbinomial.size",6.08230702650367e-05,0.00414080711329302,"protein_coding","HLA.DPA1",17,0.0203592814371257,6.41071428571429,2.68048511176545
"NNAT","OK","negbinomial.size",2.17699707557177e-05,0.00184913607021458,"protein_coding","NNAT",17,0.0203592814371257,6.03361344537815,2.59302227051511
"LPPR4","OK","negbinomial.size",1.65921445425511e-08,3.65545684453078e-06,"protein_coding","LPPR4",49,0.0586826347305389,5.02801120448179,2.32998786468131
"FAM151B","OK","negbinomial.size",0.00109233592366768,0.0355702922025735,"protein_coding","FAM151B",14,0.0167664670658683,4.90231092436975,2.2934619886562
"GREM2","OK","negbinomial.size",0.00154564148098,0.0450279852930125,"protein_coding","GREM2",10,0.0119760479041916,4.90231092436975,2.2934619886562
"INO80B","OK","negbinomial.size",0.000108126917447756,0.00648761504686536,"protein_coding","INO80B",24,0.0287425149700599,4.52521008403361,2.17798477123626
