"","status","family","pval","qval","type","gene_short_name","num_cells_expressed","perc_cells_expressed","FC","log2FC"
"AURKB","OK","negbinomial.size",0.000282034136682071,0.0083176861862416,"protein_coding","AURKB",10,0.0109529025191676,Inf,Inf
"PID1","OK","negbinomial.size",0.00165304227866662,0.0294321705855206,"protein_coding","PID1",11,0.0120481927710843,Inf,Inf
"AC079779.4","OK","negbinomial.size",0.00010225928399842,0.00395383197505254,"protein_coding","AC079779.4",18,0.0197152245345016,11.6642599277978,3.54402286921618
"FOS","OK","negbinomial.size",1.03451558351545e-12,4.02278774047009e-10,"protein_coding","FOS",72,0.0788608981380066,9.34992264053636,3.22495442846805
"ARHGAP11A","OK","negbinomial.size",0.00143848059692601,0.0272675793827087,"protein_coding","ARHGAP11A",12,0.0131434830230011,9.07220216606498,3.18145278983147
"B3GALT2","OK","negbinomial.size",0.000522189000375379,0.0135371281811598,"protein_coding","B3GALT2",13,0.0142387732749179,9.07220216606498,3.18145278983147
"NR4A3","OK","negbinomial.size",1.03732027773574e-08,1.76474112249793e-06,"protein_coding","NR4A3",30,0.0328587075575027,8.85619735258724,3.14668737167079
"NPAS4","OK","negbinomial.size",0.000678549858396502,0.0162948422644258,"protein_coding","NPAS4",18,0.0197152245345016,7.12815884476534,2.83352948641116
"BVES","OK","negbinomial.size",0.00224384241251706,0.036140467732967,"protein_coding","BVES",19,0.0208105147864184,6.48014440433213,2.69602596266123
"BX322557.10","OK","negbinomial.size",0.00146436134748718,0.0276804971379173,"protein_coding","BX322557.10",18,0.0197152245345016,6.15613718411552,2.62202538121745
"NR4A1","OK","negbinomial.size",8.81676945410727e-05,0.00352930094912941,"protein_coding","NR4A1",38,0.0416210295728368,5.83212996389892,2.54402286921618
"GABRB1","OK","negbinomial.size",0.000779776594381707,0.0179313145509138,"protein_coding","GABRB1",25,0.0273822562979189,5.67012635379061,2.50338088471883
"SNCB","OK","negbinomial.size",5.45203287206881e-05,0.00240070814777242,"protein_coding","SNCB",32,0.0350492880613363,4.66570397111913,2.22209477432881
"NKAIN2","OK","negbinomial.size",1.66021597364105e-05,0.000946758064324994,"protein_coding","NKAIN2",34,0.0372398685651698,4.42809867629362,2.14668737167079
"EGR1","OK","negbinomial.size",0.00344741429310101,0.0485707127630484,"protein_coding","EGR1",29,0.031763417305586,4.21209386281588,2.07453758591496
"CYP51A1","OK","negbinomial.size",0.00069242174555775,0.0165041330245902,"protein_coding","CYP51A1",32,0.0350492880613363,4.01768953068592,2.00636608327338
"TICRR","OK","negbinomial.size",6.40351872453845e-05,0.00271598626335022,"protein_coding","TICRR",16,0.0175246440306681,3.67208182912154,1.87659820830305
"RN7SKP130","OK","negbinomial.size",0.00102971024104018,0.0216203920130163,"protein_coding","RN7SKP130",23,0.0251916757940854,3.56407942238267,1.83352948641116
"RP11.166P13.4","OK","negbinomial.size",0.00327445123730947,0.047109176891947,"protein_coding","RP11.166P13.4",13,0.0142387732749179,3.56407942238267,1.83352948641116
"INSIG1","OK","negbinomial.size",1.53811265896446e-28,5.23342832212658e-25,"protein_coding","INSIG1",314,0.343921139101862,3.39013870416112,1.7613443010052
"FOSL2","OK","negbinomial.size",1.68513492396259e-06,0.000152897908767539,"protein_coding","FOSL2",59,0.0646221248630887,3.24007220216606,1.69602596266123
"DUSP4","OK","negbinomial.size",9.4715077584134e-39,1.28907220592006e-34,"protein_coding","DUSP4",311,0.340635268346112,3.11229470686937,1.63797867729335
"NEK2","OK","negbinomial.size",0.00125025054768322,0.0249500145952619,"protein_coding","NEK2",19,0.0208105147864184,2.98086642599278,1.57573172894351
"ARSK","OK","negbinomial.size",0.00268282919499959,0.0410261857797129,"protein_coding","ARSK",25,0.0273822562979189,2.85126353790614,1.5116013915238
"KIF20A","OK","negbinomial.size",0.00018496902312885,0.00614006927996011,"protein_coding","KIF20A",20,0.0219058050383352,2.85126353790614,1.5116013915238
"AURKA","OK","negbinomial.size",0.00189805763262939,0.0322503924845019,"protein_coding","AURKA",15,0.0164293537787514,2.80806257521059,1.4895750851938
"SIK1","OK","negbinomial.size",0.000311257867409478,0.00899876488785164,"protein_coding","SIK1",51,0.0558598028477547,2.74159955567898,1.45501786315743
"SOX21","OK","negbinomial.size",7.26449953825128e-08,9.41617511577142e-06,"protein_coding","SOX21",115,0.125958378970427,2.673059566787,1.41849198713232
"GABPB1","OK","negbinomial.size",1.43310492474623e-07,1.74147839516037e-05,"protein_coding","GABPB1",102,0.111719605695509,2.66405936622543,1.4136262319605
"BUB1","OK","negbinomial.size",0.00355249977234585,0.0496972500119843,"protein_coding","BUB1",18,0.0197152245345016,2.59205776173285,1.37409786777386
"MXD1","OK","negbinomial.size",0.000485479989239258,0.0127309877717655,"protein_coding","MXD1",29,0.031763417305586,2.59205776173285,1.37409786777386
"RBM15","OK","negbinomial.size",1.86136966893167e-05,0.00103400984465959,"protein_coding","RBM15",55,0.0602409638554217,2.59205776173285,1.37409786777386
"SLC38A2","OK","negbinomial.size",1.03284506440158e-19,2.00814590378649e-16,"protein_coding","SLC38A2",200,0.219058050383352,2.48973969219077,1.31599491321029
"NR4A2","OK","negbinomial.size",3.65112500837669e-06,0.000279167479573071,"protein_coding","NR4A2",44,0.0481927710843374,2.48405535499398,1.31269732310972
"FBXO8","OK","negbinomial.size",0.000296744085590449,0.00866671031091419,"protein_coding","FBXO8",44,0.0481927710843374,2.47423695438136,1.30698367191533
"RACGAP1","OK","negbinomial.size",0.000225755113500447,0.00709590553057987,"protein_coding","RACGAP1",38,0.0416210295728368,2.46245487364621,1.30009728633009
"CDCA8","OK","negbinomial.size",0.000126919187474476,0.00466435794754155,"protein_coding","CDCA8",25,0.0273822562979189,2.43005415162455,1.28098846338238
"PCDH18","OK","negbinomial.size",0.000719107395880922,0.0169033707391008,"protein_coding","PCDH18",32,0.0350492880613363,2.43005415162455,1.28098846338238
"RCAN2","OK","negbinomial.size",0.00342131489626462,0.0483651705378576,"protein_coding","RCAN2",31,0.0339539978094195,2.43005415162455,1.28098846338238
"STK11","OK","negbinomial.size",7.3222748322352e-05,0.00303829757520491,"protein_coding","STK11",55,0.0602409638554217,2.43005415162455,1.28098846338238
"FBLIM1","OK","negbinomial.size",0.000826733421079277,0.0185070172910145,"protein_coding","FBLIM1",37,0.04052573932092,2.41532655070561,1.27221825375465
"LINC00649","OK","negbinomial.size",0.00152242106138258,0.0282286769432002,"protein_coding","LINC00649",14,0.0153340635268346,2.37605294825511,1.24856698569
"SNX29","OK","negbinomial.size",0.000167320331070041,0.00565069405921405,"protein_coding","SNX29",49,0.0536692223439211,2.32522828626035,1.21737236408641
"DNAJB4","OK","negbinomial.size",3.45166770725995e-07,3.75817579966463e-05,"protein_coding","DNAJB4",80,0.0876232201533406,2.31433728726148,1.21059913549098
"DENND4A","OK","negbinomial.size",0.00296569516696812,0.0438253107735462,"protein_coding","DENND4A",21,0.0230010952902519,2.26805054151625,1.18145278983147
"SNRNP40","OK","negbinomial.size",0.000717043934955304,0.0168840276033593,"protein_coding","SNRNP40",48,0.0525739320920044,2.26805054151625,1.18145278983147
"AGAP2","OK","negbinomial.size",0.000563701971691263,0.0142601930013347,"protein_coding","AGAP2",17,0.0186199342825849,2.20324909747292,1.13963261413684
"VASH2","OK","negbinomial.size",3.10030213813868e-10,7.5348414464406e-08,"protein_coding","VASH2",128,0.140197152245345,2.19692700537114,1.13548693587929
"ETV1","OK","negbinomial.size",2.4353998431975e-05,0.00127483814868916,"protein_coding","ETV1",69,0.0755750273822563,2.19604893702367,1.13491020389444
"CHD5","OK","negbinomial.size",0.00204916841216115,0.0340191147219684,"protein_coding","CHD5",28,0.0306681270536692,2.18704873646209,1.12898536993733
"VGF","OK","negbinomial.size",4.09942265754863e-13,1.74353569903865e-10,"protein_coding","VGF",144,0.157721796276013,2.16649603965731,1.11536359937369
"CLK1","OK","negbinomial.size",7.91968179739387e-11,2.29333764388363e-08,"protein_coding","CLK1",186,0.203723986856517,2.14924789410349,1.10383189270899
"FAM117B","OK","negbinomial.size",1.76043209993051e-06,0.000153586415897783,"protein_coding","FAM117B",121,0.132530120481928,2.11790085409879,1.08263505361355
"PELI2","OK","negbinomial.size",0.00161606831275788,0.0290429593746796,"protein_coding","PELI2",28,0.0306681270536692,2.10604693140794,1.07453758591496
"FNIP1","OK","negbinomial.size",4.45949831412873e-06,0.000326310602447807,"protein_coding","FNIP1",66,0.072289156626506,2.07904632972323,1.05592190774761
"BRAF","OK","negbinomial.size",3.3816802725469e-05,0.00164373816104869,"protein_coding","BRAF",67,0.0733844468784228,2.02856694396484,1.02046091315916
"FAM175B","OK","negbinomial.size",0.00185248390313719,0.031673751157911,"protein_coding","FAM175B",43,0.0470974808324206,2.02504512635379,1.01795405754859
"CENPE","OK","negbinomial.size",0.00128486276500224,0.0254171253367449,"protein_coding","CENPE",35,0.0383351588170865,2.00884476534296,1.00636608327338
"TPX2","OK","negbinomial.size",4.7638297098024e-07,4.9497793533319e-05,"protein_coding","TPX2",61,0.0668127053669222,2.00575898229328,1.00414825802356
"RNA28S5","OK","negbinomial.size",1.64151773007339e-37,1.11705281531494e-33,"protein_coding","RNA28S5",478,0.52354874041621,1.98404421268441,0.988444175276113
"STK35","OK","negbinomial.size",0.000441426015000264,0.0118731384667067,"protein_coding","STK35",57,0.0624315443592552,1.98004412354593,0.98553257985621
"ZBED6","OK","negbinomial.size",1.27274363120717e-07,1.60389266858607e-05,"protein_coding","ZBED6",92,0.100766703176342,1.97907112889062,0.984823464560101
"FOXP2","OK","negbinomial.size",0.00048688631317637,0.0127433129275585,"protein_coding","FOXP2",60,0.0657174151150055,1.9764440433213,0.982907110449387
"OXR1","OK","negbinomial.size",9.35229544933839e-05,0.00367874974177733,"protein_coding","OXR1",81,0.0887185104052574,1.96996389891697,0.978169191442724
"DLX2","OK","negbinomial.size",0.000111040907639377,0.0042691151213896,"protein_coding","DLX2",83,0.0909090909090909,1.96638864683182,0.975548491283588
"RAB30","OK","negbinomial.size",9.37645790432191e-07,9.05060936722136e-05,"protein_coding","RAB30",133,0.145673603504929,1.94404332129964,0.959060368495019
"CCDC126","OK","negbinomial.size",0.00175207060423596,0.0305286931097294,"protein_coding","CCDC126",19,0.0208105147864184,1.94404332129964,0.959060368495019
"DLGAP5","OK","negbinomial.size",0.000420404717292218,0.0113751654122209,"protein_coding","DLGAP5",27,0.0295728368017525,1.94404332129964,0.959060368495019
"PIM1","OK","negbinomial.size",8.01496350128528e-05,0.00328541309352866,"protein_coding","PIM1",106,0.116100766703176,1.89986051854283,0.92589350455982
"ATF2","OK","negbinomial.size",3.80583746278096e-05,0.00179852249543225,"protein_coding","ATF2",137,0.150054764512596,1.88769423952284,0.916625102174623
"GPR137C","OK","negbinomial.size",6.33826657898462e-06,0.000440121470101942,"protein_coding","GPR137C",97,0.106243154435926,1.88329196750903,0.913256678881894
"RNF44","OK","negbinomial.size",2.54823432840667e-07,2.84312168367426e-05,"protein_coding","RNF44",200,0.219058050383352,1.88329196750903,0.913256678881894
"YOD1","OK","negbinomial.size",0.0007255348556773,0.0169957476519244,"protein_coding","YOD1",97,0.106243154435926,1.88329196750903,0.913256678881894
"UBE2C","OK","negbinomial.size",0.000352549492167024,0.00987283660163209,"protein_coding","UBE2C",49,0.0536692223439211,1.86304151624549,0.897659823830876
"KIAA1109","OK","negbinomial.size",3.58036046548881e-06,0.000277679482726395,"protein_coding","KIAA1109",121,0.132530120481928,1.86004144939163,0.895334770884632
"KPNA2","OK","negbinomial.size",3.36800430406076e-07,3.69665633695702e-05,"protein_coding","KPNA2",124,0.135815991237678,1.84172525175755,0.881057856493746
"CCNB1","OK","negbinomial.size",0.00148412748021907,0.027899136748317,"protein_coding","CCNB1",36,0.0394304490690033,1.83604091456077,0.876598208303046
"PPARGC1A","OK","negbinomial.size",0.000257833392078892,0.00780256183307926,"protein_coding","PPARGC1A",60,0.0657174151150055,1.82061199931236,0.864423494356944
"PRICKLE1","OK","negbinomial.size",0.00238119667244711,0.0375963882969898,"protein_coding","PRICKLE1",39,0.0427163198247536,1.80518308406395,0.852145164578507
"FRMD4B","OK","negbinomial.size",4.29736495336133e-05,0.00196814593947558,"protein_coding","FRMD4B",65,0.0711938663745893,1.80317061685764,0.85053591171685
"MAFG","OK","negbinomial.size",1.77957759395024e-08,2.84941777101914e-06,"protein_coding","MAFG",194,0.212486308871851,1.79716004813478,0.845718895419074
"FAM49A","OK","negbinomial.size",0.000443759601987976,0.01191236328019,"protein_coding","FAM49A",59,0.0646221248630887,1.78975416881554,0.839761440122675
"MSMO1","OK","negbinomial.size",4.69052202323638e-28,1.27676009472494e-24,"protein_coding","MSMO1",594,0.650602409638554,1.78391620088371,0.835047846531197
"AXIN2","OK","negbinomial.size",0.00256111861895626,0.0396100277318121,"protein_coding","AXIN2",63,0.0690032858707558,1.77499607596924,0.827815835216767
"PDE4D","OK","negbinomial.size",0.00161752852358612,0.0290429593746796,"protein_coding","PDE4D",60,0.0657174151150055,1.77351320539616,0.82661007247137
"DUSP3","OK","negbinomial.size",1.31572796551969e-05,0.000795869227143244,"protein_coding","DUSP3",161,0.176341730558598,1.76064300796948,0.816102414652976
"CPSF6","OK","negbinomial.size",8.18278517174742e-10,1.82570010143414e-07,"protein_coding","CPSF6",259,0.28368017524644,1.75974563640579,0.815366908625886
"TAF4","OK","negbinomial.size",0.0024093571578091,0.0378653012907412,"protein_coding","TAF4",76,0.0832420591456736,1.75889633831872,0.814670459159844
"UBALD2","OK","negbinomial.size",9.34276885507086e-05,0.00367874974177733,"protein_coding","UBALD2",98,0.107338444687842,1.75345083881928,0.810196982580537
"ANK2","OK","negbinomial.size",5.93744361410874e-06,0.000422526428776323,"protein_coding","ANK2",158,0.173055859802848,1.74963898916968,0.807057275049969
"SGPP1","OK","negbinomial.size",0.00220280755636528,0.0357560834141339,"protein_coding","SGPP1",42,0.0460021905805038,1.7446542627048,0.802941166577737
"AKAP8L","OK","negbinomial.size",0.00157515856754187,0.0286212844749391,"protein_coding","AKAP8L",64,0.0700985761226725,1.73940718221547,0.798595696301773
