"","status","family","pval","qval","type","gene_short_name","num_cells_expressed","perc_cells_expressed","FC","log2FC"
"FAM186B","OK","negbinomial.size",0.00264006688592178,0.0360994408927621,"protein_coding","FAM186B",6,0.0102564102564103,Inf,Inf
"MIR22HG","OK","negbinomial.size",6.0348326759915e-09,1.11989252087328e-06,"protein_coding","MIR22HG",13,0.0222222222222222,Inf,Inf
"NETO1","OK","negbinomial.size",2.40277815007074e-05,0.00118227606702344,"protein_coding","NETO1",7,0.011965811965812,Inf,Inf
"FOS","OK","negbinomial.size",5.17284931495901e-29,2.23984375337725e-25,"protein_coding","FOS",51,0.0871794871794872,140.272251308901,7.13208583267097
"NR4A1","OK","negbinomial.size",1.27190280283401e-14,7.18348582991901e-12,"protein_coding","NR4A1",23,0.0393162393162393,33.0052356020942,5.04462299142063
"ARHGAP10","OK","negbinomial.size",0.000184173156664596,0.00564043164213975,"protein_coding","ARHGAP10",12,0.0205128205128205,22.6910994764398,4.50405461005793
"KCNT1","OK","negbinomial.size",0.000251566269553677,0.00707325939719104,"protein_coding","KCNT1",8,0.0136752136752137,18.565445026178,4.21454799286294
"AL627171.2","OK","negbinomial.size",0.00112038566203086,0.0205980084118914,"protein_coding","AL627171.2",9,0.0153846153846154,16.5026178010471,4.04462299142063
"LINC00473","OK","negbinomial.size",0.000577732013862695,0.0129169343546926,"protein_coding","LINC00473",8,0.0136752136752137,16.5026178010471,4.04462299142063
"MSS51","OK","negbinomial.size",0.00112038566203087,0.0205980084118914,"protein_coding","MSS51",9,0.0153846153846154,16.5026178010471,4.04462299142063
"SIK1","OK","negbinomial.size",2.99518688682378e-19,3.24228980498674e-16,"protein_coding","SIK1",52,0.0888888888888889,15.4712041884817,3.95151358702915
"NPAS4","OK","negbinomial.size",0.00132465375897399,0.0232216630621756,"protein_coding","NPAS4",7,0.011965811965812,14.4397905759162,3.85197791347823
"RNF144B","OK","negbinomial.size",0.00303023650424351,0.0396053196163064,"protein_coding","RNF144B",7,0.011965811965812,12.3769633507853,3.62958549214178
"SLC25A21","OK","negbinomial.size",0.00303715485761526,0.0396508960808264,"protein_coding","SLC25A21",6,0.0102564102564103,12.3769633507853,3.62958549214178
"FOSL2","OK","negbinomial.size",2.44600646733118e-17,2.1182416007088e-14,"protein_coding","FOSL2",49,0.0837606837606838,12.001903855307,3.58519137278333
