"","status","family","pval","qval","type","gene_short_name","num_cells_expressed","perc_cells_expressed","FC","log2FC"
"FOS","OK","negbinomial.size",1.26079777495066e-122,8.02371703978597e-119,"protein_coding","FOS",289,0.115277223773434,135.165392354125,7.07858200211719
"NPAS4","OK","negbinomial.size",5.87314237101597e-19,5.37793928764685e-17,"protein_coding","NPAS4",57,0.0227363382528919,24.3541247484909,4.60609423065445
"NR4A1","OK","negbinomial.size",7.47809133580387e-41,3.5252276489671e-38,"protein_coding","NR4A1",155,0.0618268847227762,13.1193350579668,3.7136226949589
"SIK1","OK","negbinomial.size",5.29030644067425e-60,4.80964431263585e-57,"protein_coding","SIK1",233,0.0929397686477862,11.5682092555332,3.53209364921067
"CSRNP1","OK","negbinomial.size",1.81479579861269e-11,6.07861076966903e-10,"protein_coding","CSRNP1",44,0.0175508575987236,10.6549295774648,3.41344915271206
"LINC00473","OK","negbinomial.size",3.46583011763767e-11,1.10836898837418e-09,"protein_coding","LINC00473",58,0.0231352213801356,9.97842611222893,3.31881227857398
"GLA","OK","negbinomial.size",5.57329077314176e-22,6.8208504769758e-20,"protein_coding","GLA",98,0.0390905464698843,9.21735971383859,3.20435355398907
"FOSL2","OK","negbinomial.size",1.09622651193862e-79,1.55030789377274e-76,"protein_coding","FOSL2",348,0.138811328280814,8.10354508000383,3.01855318583152
"SV2C","OK","negbinomial.size",2.06173648102039e-12,7.83336774042614e-11,"protein_coding","SV2C",63,0.0251296370163542,7.39321644150618,2.88620214984719
"RN7SL419P","OK","negbinomial.size",4.1382823005403e-07,5.58558400013541e-06,"protein_coding","RN7SL419P",32,0.012764260071799,7.35697518443997,2.87911272506087
"B3GNT2","OK","negbinomial.size",3.17083281532129e-13,1.37741843253957e-11,"protein_coding","B3GNT2",56,0.0223374551256482,6.74087381431446,2.75293561898372
"KLF5","OK","negbinomial.size",3.27001488784321e-06,3.524195553977e-05,"protein_coding","KLF5",28,0.0111687275628241,6.30597872951998,2.65672030372442
"ETV5","OK","negbinomial.size",0.000152522402034946,0.0010309639580992,"protein_coding","ETV5",31,0.0123653769445552,6.27879778672032,2.6504883500129
"JUNB","OK","negbinomial.size",1.43999569307937e-11,4.90227877060392e-10,"protein_coding","JUNB",60,0.0239329876346231,6.19725495832136,2.63162932276159
"RP11.466P24.7","OK","negbinomial.size",1.05350211836908e-14,5.73033118059899e-13,"protein_coding","RP11.466P24.7",67,0.0267251695253291,6.08853118712274,2.60609423065445
"ATF3","OK","negbinomial.size",1.47886802094946e-16,1.01746119841323e-14,"protein_coding","ATF3",77,0.0307140007977663,6.02235150030618,2.59032691479613
"DOK5","OK","negbinomial.size",1.67139070881671e-13,7.64587864944363e-12,"protein_coding","DOK5",74,0.0295173514160351,5.62527337940688,2.49192321073514
"MIR22HG","OK","negbinomial.size",3.98246163010599e-12,1.46521173544757e-10,"protein_coding","MIR22HG",78,0.03111288392501,5.62527337940688,2.49192321073514
"KCNJ15","OK","negbinomial.size",0.000133170414247716,0.000917700613180795,"protein_coding","KCNJ15",28,0.0111687275628241,5.58115358819584,2.48056334857059
"RN7SKP22","OK","negbinomial.size",4.51484369032613e-05,0.000362326169548997,"protein_coding","RN7SKP22",26,0.0103709613083367,5.58115358819584,2.48056334857059
"CTC.425F1.4","OK","negbinomial.size",5.44507022065905e-07,7.15959233146161e-06,"protein_coding","CTC.425F1.4",41,0.0163542082169924,5.47967806841046,2.4540911372094
"CTNNAL1","OK","negbinomial.size",1.98330564303416e-07,2.87184462167676e-06,"protein_coding","CTNNAL1",43,0.0171519744714799,5.45430918846412,2.44739648463539
"RP11.707M3.3","OK","negbinomial.size",4.09182311309588e-07,5.53461472725657e-06,"protein_coding","RP11.707M3.3",28,0.0111687275628241,5.32746478873239,2.41344915271206
"KCNA1","OK","negbinomial.size",8.26493095949544e-43,4.38316838551908e-40,"protein_coding","KCNA1",266,0.106102911846829,5.24773402318674,2.39169460007153
"INSIG1","OK","negbinomial.size",3.01996574574917e-105,1.28127080039652e-101,"protein_coding","INSIG1",839,0.334662943757479,5.24518734025776,2.39099430188436
"CDC14B","OK","negbinomial.size",1.45737012434262e-19,1.40525810171461e-17,"protein_coding","CDC14B",101,0.0402871958516155,5.21874101753377,2.383701809318
"EGR4","OK","negbinomial.size",3.73778981258476e-05,0.000307130979564744,"protein_coding","EGR4",28,0.0111687275628241,5.21874101753377,2.383701809318
"HCRTR2","OK","negbinomial.size",3.90785484953222e-12,1.44590629432692e-10,"protein_coding","HCRTR2",79,0.0315117670522537,5.05071337113591,2.33648717089717
"GJC2","OK","negbinomial.size",2.14041335991298e-07,3.08529798923809e-06,"protein_coding","GJC2",40,0.0159553250897487,4.98152551673678,2.31658761345947
"GABRA4","OK","negbinomial.size",0.00109194066115792,0.0055926667453333,"protein_coding","GABRA4",26,0.0103709613083367,4.94693158953722,2.30653394879554
"SERTAD1","OK","negbinomial.size",1.14703353799002e-09,2.73080969241021e-08,"protein_coding","SERTAD1",51,0.0203430394894296,4.90465012295998,2.29415022433971
"RP11.54O7.17","OK","negbinomial.size",2.41087084018814e-08,4.28569330361937e-07,"protein_coding","RP11.54O7.17",41,0.0163542082169924,4.78384593273929,2.25817092723414
"NR4A3","OK","negbinomial.size",1.54907979325892e-18,1.3144458405733e-16,"protein_coding","NR4A3",102,0.0406860789788592,4.68656676903526,2.22853143679427
"FAM222A","OK","negbinomial.size",2.76509285099279e-31,6.90080427596788e-29,"protein_coding","FAM222A",291,0.116074990027922,4.62789870536349,2.21035728733454
"CTC.1337H24.1","OK","negbinomial.size",7.22081670007862e-07,9.19065549586007e-06,"protein_coding","CTC.1337H24.1",37,0.0147586757080176,4.56639839034205,2.19105673137561
"SPRY4","OK","negbinomial.size",2.59792371930179e-05,0.00022357250236155,"protein_coding","SPRY4",46,0.018348623853211,4.56639839034205,2.19105673137561
"GABPB1","OK","negbinomial.size",7.40151368798642e-27,1.27306035433366e-24,"protein_coding","GABPB1",190,0.0757877941763063,4.45609891231447,2.15578125662808
"PRDM10","OK","negbinomial.size",9.60507674057218e-15,5.24692775768252e-13,"protein_coding","PRDM10",108,0.0430793777423215,4.37613179074447,2.12965618671146
"HMGN5","OK","negbinomial.size",1.59471481535941e-17,1.22274278131895e-15,"protein_coding","HMGN5",160,0.0638213003589948,4.33664249648836,2.11657851541633
"GABRQ","OK","negbinomial.size",1.44089716784034e-12,5.64299666223748e-11,"protein_coding","GABRQ",81,0.0323095333067411,4.33577220901165,2.11628896297364
"SLC2A14","OK","negbinomial.size",1.54687977580063e-13,7.10782880375106e-12,"protein_coding","SLC2A14",104,0.0414838452333466,4.28964697274556,2.10085892240403
"AL512428.1","OK","negbinomial.size",5.59570370165421e-06,5.66153550990896e-05,"protein_coding","AL512428.1",47,0.0187475069804547,4.21513697570036,2.07557951395567
"ERF","OK","negbinomial.size",4.46604318568984e-07,5.99618118855067e-06,"protein_coding","ERF",54,0.0215396888711607,4.20824949698189,2.07322024108175
"AF003625.3","OK","negbinomial.size",9.12484940752964e-11,2.68224210759901e-09,"protein_coding","AF003625.3",79,0.0315117670522537,4.13150330554757,2.04666682204043
"KCNK1","OK","negbinomial.size",1.71736777405861e-12,6.58393283982469e-11,"protein_coding","KCNK1",103,0.0410849621061029,4.10514602768124,2.0374335422624
"DUSP3","OK","negbinomial.size",5.22589088720132e-30,1.18777034307676e-27,"protein_coding","DUSP3",382,0.1523733546071,4.01705723060166,2.00613901545782
"ACKR3","OK","negbinomial.size",9.02771529023737e-05,0.000663422403083957,"protein_coding","ACKR3",42,0.0167530913442361,3.9955985915493,1.99841165343321
"RND3","OK","negbinomial.size",2.51068414289886e-60,2.45815290544744e-57,"protein_coding","RND3",507,0.202233745512565,3.96121306150154,1.985942301471
"DUSP4","OK","negbinomial.size",9.81122326176976e-158,1.24877249675806e-153,"protein_coding","DUSP4",1715,0.684084563222976,3.8769750092472,1.95493143559172
"C3orf52","OK","negbinomial.size",5.89216011620759e-05,0.000455640161436916,"protein_coding","C3orf52",32,0.012764260071799,3.87451984635083,1.95401753407476
"RBBP8","OK","negbinomial.size",3.39852309651424e-07,4.70565518669254e-06,"protein_coding","RBBP8",44,0.0175508575987236,3.84538811818278,1.94312921793202
"FAM167A","OK","negbinomial.size",4.57600078890642e-24,6.69463655645988e-22,"protein_coding","FAM167A",193,0.0769844435580375,3.8238945870344,1.93504275321959
"VGF","OK","negbinomial.size",4.85055391047576e-97,1.54344625431339e-93,"protein_coding","VGF",989,0.394495412844037,3.82214494626077,1.93438249032125
"NPIPA1","OK","negbinomial.size",5.10091169461816e-05,0.000402507154675139,"protein_coding","NPIPA1",54,0.0215396888711607,3.80533199195171,1.92802232554181
"RP11.342K6.1","OK","negbinomial.size",1.42032884861343e-06,1.6816693567583e-05,"protein_coding","RP11.342K6.1",36,0.0143597925807738,3.80533199195171,1.92802232554181
"KPNA2","OK","negbinomial.size",5.90626155333017e-22,7.09197141988551e-20,"protein_coding","KPNA2",251,0.100119664938173,3.71884717395281,1.89485546160661
