"","status","family","pval","qval","type","gene_short_name","num_cells_expressed","perc_cells_expressed","FC","log2FC"
"CSRNP1","OK","negbinomial.size",1.18023671012614e-37,1.26619728384699e-34,"protein_coding","CSRNP1",92,0.0879541108986616,Inf,Inf
"RP5.1107A17.4","OK","negbinomial.size",0.00081737828411668,0.0166502025786679,"protein_coding","RP5.1107A17.4",12,0.011472275334608,Inf,Inf
"SDIM1","OK","negbinomial.size",6.872304639028e-06,0.000402154772376575,"protein_coding","SDIM1",19,0.0181644359464627,Inf,Inf
"FOS","OK","negbinomial.size",4.8864176754066e-89,3.14538705765923e-85,"protein_coding","FOS",213,0.203632887189293,249.741054613936,7.96428919333701
"NPAS4","OK","negbinomial.size",1.32286678510784e-43,2.12882337393479e-40,"protein_coding","NPAS4",132,0.126195028680688,215.310734463277,7.75027643761653
"JUNB","OK","negbinomial.size",1.88800673054906e-81,8.10206621636287e-78,"protein_coding","JUNB",191,0.182600382409178,116.869114877589,6.86874990749639
"LINC00473","OK","negbinomial.size",1.01360654168962e-42,1.44990784641247e-39,"protein_coding","LINC00473",131,0.125239005736138,104.260828625235,6.70405342085589
"NR4A3","OK","negbinomial.size",3.48105533927905e-24,2.48972813543769e-21,"protein_coding","NR4A3",88,0.0841300191204589,44.9372253609542,5.48983914326878
"NR4A1","OK","negbinomial.size",1.19266319539812e-58,2.55905766292591e-55,"protein_coding","NR4A1",209,0.19980879541109,43.8865348399247,5.45570645834963
"FOSB","OK","negbinomial.size",8.81078795537478e-18,4.05107443348196e-15,"protein_coding","FOSB",57,0.0544933078393881,28.1261770244821,4.813841566394
"ATF3","OK","negbinomial.size",1.10936315998548e-18,5.95080888402209e-16,"protein_coding","ATF3",76,0.0726577437858509,23.0828625235405,4.52875023968701
"FOSL2","OK","negbinomial.size",1.03021030507961e-37,1.20572067887226e-34,"protein_coding","FOSL2",136,0.130019120458891,22.9241568224619,4.51879676565758
"SIK1","OK","negbinomial.size",5.17671386321444e-41,6.66450142750226e-38,"protein_coding","SIK1",166,0.158699808795411,16.0998116760829,4.00897190772599
"EGR1","OK","negbinomial.size",8.29308248407436e-09,9.79496733027278e-07,"protein_coding","EGR1",36,0.0344168260038241,14.8713119899561,3.89446002660228
"RP11.566J3.4","OK","negbinomial.size",2.6107508910154e-08,2.97440769654267e-06,"protein_coding","RP11.566J3.4",40,0.0382409177820268,11.3959510357815,3.51044942294406
"ERF","OK","negbinomial.size",4.19599730447215e-09,5.47931362386407e-07,"protein_coding","ERF",59,0.0564053537284895,11.0564971751412,3.46682249054381
