"","status","family","pval","qval","type","gene_short_name","num_cells_expressed","perc_cells_expressed","FC","log2FC"
"KLHL1","OK","negbinomial.size",0.000629502398460092,0.0461557375858578,"protein_coding","KLHL1",9,0.0207373271889401,Inf,Inf
"MAFF","OK","negbinomial.size",3.96772466489077e-05,0.00760139251122138,"protein_coding","MAFF",13,0.0299539170506912,Inf,Inf
"NPAS4","OK","negbinomial.size",0.000123575705472719,0.0166799117000563,"protein_coding","NPAS4",10,0.0230414746543779,Inf,Inf
"FOS","OK","negbinomial.size",2.73708180972756e-09,2.32221840971028e-06,"protein_coding","FOS",36,0.0829493087557604,24.7863247863248,4.63147246531889
"HELLS","OK","negbinomial.size",0.000245971995577415,0.0257662100776695,"protein_coding","HELLS",11,0.0253456221198157,11.1111111111111,3.47393118833241
"CHIC2","OK","negbinomial.size",3.25723505080473e-05,0.00667059274714803,"protein_coding","CHIC2",16,0.0368663594470046,9.82905982905983,3.29705342624833
"INSIG1","OK","negbinomial.size",5.4161844613567e-26,6.43334390319949e-22,"protein_coding","INSIG1",138,0.317972350230415,8.54700854700855,3.09541956507868
"DBNDD1","OK","negbinomial.size",0.000141857141198412,0.017925309820795,"protein_coding","DBNDD1",13,0.0299539170506912,8.26210826210826,3.04650996459774
"CPNE3","OK","negbinomial.size",0.000556246566040213,0.0428015100098382,"protein_coding","CPNE3",13,0.0299539170506912,6.83760683760684,2.77349147019132
"ADCY9","OK","negbinomial.size",0.00050311058994003,0.0406527046755624,"protein_coding","ADCY9",21,0.0483870967741935,5.98290598290598,2.58084639224892
"ZNF143","OK","negbinomial.size",9.01467189241012e-05,0.0135539585744364,"protein_coding","ZNF143",21,0.0483870967741935,5.47008547008547,2.45156337530396
"SIK1","OK","negbinomial.size",1.83138547870725e-06,0.000701716023099508,"protein_coding","SIK1",42,0.0967741935483871,5.44871794871795,2.44591681216282
"ZBTB11","OK","negbinomial.size",3.4696476170905e-05,0.00698516515183068,"protein_coding","ZBTB11",26,0.0599078341013825,5.12820512820513,2.35845397091248
