"","status","family","pval","qval","type","gene_short_name","num_cells_expressed","perc_cells_expressed","FC","log2FC"
"FOS","OK","negbinomial.size",6.70523533595986e-190,8.36411055807633e-186,"protein_coding","FOS",408,0.313123561013047,1009.42037302726,9.97931139447009
"NPAS4","OK","negbinomial.size",5.0891692948506e-36,1.26964595567933e-32,"protein_coding","NPAS4",119,0.091327705295472,161.715925394548,7.33731794871256
"JUNB","OK","negbinomial.size",2.27134180970782e-39,7.08317943357383e-36,"protein_coding","JUNB",125,0.0959324635456639,62.5997130559541,5.96808413904684
"EGR1","OK","negbinomial.size",5.54162035540788e-19,5.76051435944649e-16,"protein_coding","EGR1",67,0.0514198004604758,46.0803443328551,5.52607959216773
"NR4A1","OK","negbinomial.size",1.51123614246519e-46,9.42557982055537e-43,"protein_coding","NR4A1",169,0.129700690713738,44.6892395982783,5.48185559191104
"FOSB","OK","negbinomial.size",5.10450813322425e-26,7.07484827264882e-23,"protein_coding","FOSB",89,0.0683039140445127,26.2571018651363,4.71463578204224
"ATF3","OK","negbinomial.size",1.31947179125014e-11,9.14393951336347e-09,"protein_coding","ATF3",42,0.0322333077513431,17.6786226685796,4.14393397444626
"GLA","OK","negbinomial.size",1.62114365388179e-05,0.00306396150583658,"protein_coding","GLA",18,0.0138142747505756,16.519368723099,4.04608665104811
"NR4A3","OK","negbinomial.size",7.65391251391898e-27,1.36392720998036e-23,"protein_coding","NR4A3",125,0.0959324635456639,15.6499282639885,3.96808413904684
"LINC00473","OK","negbinomial.size",0.000184273212853351,0.02089658233757,"protein_coding","LINC00473",30,0.0230237912509593,12.1721664275466,3.60551405966213
"MIR22HG","OK","negbinomial.size",2.54617305057189e-08,9.34145959789228e-06,"protein_coding","MIR22HG",44,0.0337682271680737,11.7374461979914,3.553046639768
"BTG2","OK","negbinomial.size",8.6521394378601e-08,2.99796631521852e-05,"protein_coding","BTG2",39,0.0299309286262471,9.9116212338594,3.30912105688191
"EGR3","OK","negbinomial.size",1.47261836459132e-09,6.8034968444119e-07,"protein_coding","EGR3",48,0.0368380660015349,9.56384505021521,3.25759075624183
"NR4A2","OK","negbinomial.size",6.63265103163724e-11,3.76071313493831e-08,"protein_coding","NR4A2",63,0.0483499616270146,9.37063605930177,3.22814697834934
"GPR3","OK","negbinomial.size",5.36938367914043e-05,0.00826885086587626,"protein_coding","GPR3",21,0.0161166538756715,8.40459110473458,3.07117763201094
"FOSL2","OK","negbinomial.size",7.13691377246144e-07,0.00020693279216551,"protein_coding","FOSL2",43,0.0330007674597084,5.58926009428161,2.4826573118766
"RP1.8B1.4","OK","negbinomial.size",0.000108250887211062,0.0133873558183293,"protein_coding","RP1.8B1.4",18,0.0138142747505756,4.86886657101865,2.28358596477477
"SIK1","OK","negbinomial.size",1.26755138980616e-21,1.43740327604018e-18,"protein_coding","SIK1",237,0.181887950882579,4.86176909788306,2.28148137644985
"INSIG1","OK","negbinomial.size",8.59720268570715e-30,1.78735843835852e-26,"protein_coding","INSIG1",390,0.299309286262471,3.25258301249961,1.70158587790947
"ZNF574","OK","negbinomial.size",6.93264860063071e-05,0.0102949831719366,"protein_coding","ZNF574",64,0.0491174213353799,3.20606169296987,1.68080218696637
"ZNF331","OK","negbinomial.size",1.94370184679032e-10,1.01749465916939e-07,"protein_coding","ZNF331",165,0.126630851880276,3.13680479365347,1.64929575169004
"RP3.462E2.5","OK","negbinomial.size",4.97250900293944e-05,0.00790832933265608,"protein_coding","RP3.462E2.5",46,0.0353031465848043,2.98870157819225,1.57951885112919
"MED30","OK","negbinomial.size",0.000571601600901942,0.0445812432940838,"protein_coding","MED30",64,0.0491174213353799,2.86915351506456,1.52062516207562
"PCSK1","OK","negbinomial.size",1.07988962165172e-08,4.34533649693019e-06,"protein_coding","PCSK1",117,0.0897927858787414,2.79733017279022,1.48405054717646
"SLC2A3","OK","negbinomial.size",5.76179593640252e-12,4.22780250062853e-09,"protein_coding","SLC2A3",238,0.182655410590944,2.74449879863788,1.45654270779505
"IER2","OK","negbinomial.size",9.72350797155351e-06,0.00209122480064066,"protein_coding","IER2",100,0.0767459708365311,2.74417144906743,1.45637062035632
"TOB2","OK","negbinomial.size",0.000261031239831651,0.0271341973805001,"protein_coding","TOB2",95,0.0729086722947045,2.54391838036027,1.34705238361816
"CCDC53","OK","negbinomial.size",0.000422984282083248,0.0385131820051565,"protein_coding","CCDC53",29,0.022256331542594,2.49964131994261,1.32172109366154
"YPEL2","OK","negbinomial.size",0.000566186587402494,0.0445812432940838,"protein_coding","YPEL2",58,0.044512663085188,2.48976131472545,1.31600744246715
"PNRC1","OK","negbinomial.size",2.39321240453298e-12,1.86580822088402e-09,"protein_coding","PNRC1",275,0.21105141980046,2.46082701373232,1.29914324568633
"C11orf96","OK","negbinomial.size",2.0788484541934e-11,1.29657778088043e-08,"protein_coding","C11orf96",305,0.23407521105142,2.39965566714491,1.26282740460797
"DDX59","OK","negbinomial.size",0.000312712294867335,0.0302015956479531,"protein_coding","DDX59",55,0.0422102839600921,2.31850789096126,1.21319663688337
"GPR19","OK","negbinomial.size",0.000212427751800565,0.0234497679288518,"protein_coding","GPR19",90,0.069071373752878,2.31850789096126,1.21319663688337
"TMEM2","OK","negbinomial.size",0.000291218212059762,0.0288794546926513,"protein_coding","TMEM2",58,0.044512663085188,2.30401721664275,1.20415149728036
"ARL4D","OK","negbinomial.size",0.000164911888478287,0.0190605895968351,"protein_coding","ARL4D",101,0.0775134305448964,2.24782167477342,1.16852758754964
"KIAA1107","OK","negbinomial.size",5.1854519312883e-07,0.000161708318477226,"protein_coding","KIAA1107",233,0.178818112049117,2.21224294595887,1.1455098293718
"CLK1","OK","negbinomial.size",4.39868728437505e-08,1.56769214815127e-05,"protein_coding","CLK1",316,0.242517267843438,2.20923395347743,1.14354620531588
"ABCC5","OK","negbinomial.size",1.3705904539615e-06,0.000371668376580777,"protein_coding","ABCC5",167,0.128165771297007,2.19498083119693,1.13420834073654
"CDK2AP2","OK","negbinomial.size",9.54929779243327e-05,0.0127052805528757,"protein_coding","CDK2AP2",147,0.112816577129701,2.11563845050215,1.08109310087603
"LAMP2","OK","negbinomial.size",2.50617122285485e-05,0.00442002609924104,"protein_coding","LAMP2",84,0.0644666155026861,2.11485517080926,1.08055886830525
"C2orf69","OK","negbinomial.size",2.56665836411438e-06,0.000667010342374224,"protein_coding","C2orf69",257,0.197237145049885,2.096407835986,1.06791940662664
"PLAGL2","OK","negbinomial.size",0.000194401262675092,0.021846498654136,"protein_coding","PLAGL2",132,0.101304681504221,2.08303443328551,1.05868668782775
"GOLPH3","OK","negbinomial.size",9.93694509044342e-05,0.0130477319008622,"protein_coding","GOLPH3",128,0.0982348426707598,2.04129499095502,1.02948468371098
"IRS2","OK","negbinomial.size",5.99351653310288e-10,2.99052500935702e-07,"protein_coding","IRS2",268,0.205679201841903,2.00542470860518,1.0039078028211
"STC1","OK","negbinomial.size",0.000168570325510505,0.0192912499120921,"protein_coding","STC1",72,0.0552570990023024,1.99129911602721,0.993709946722335
"BTG1","OK","negbinomial.size",1.71041570635113e-11,1.12293292215916e-08,"protein_coding","BTG1",477,0.366078280890253,1.98622173848513,0.990026691927517
"DLX2","OK","negbinomial.size",3.03283412992601e-05,0.00525438513009681,"protein_coding","DLX2",226,0.17344589409056,1.9784206365473,0.984349193409624
"PPM1D","OK","negbinomial.size",0.000117685803981949,0.0140445982211689,"protein_coding","PPM1D",80,0.0613967766692249,1.96181436927491,0.972188537379577
"DHCR7","OK","negbinomial.size",0.000108295200915695,0.0133873558183293,"protein_coding","DHCR7",220,0.168841135840368,1.95161634970542,0.964669474634076
"AGPAT5","OK","negbinomial.size",0.000447797528616174,0.0398987597997011,"protein_coding","AGPAT5",100,0.0767459708365311,1.93648102256424,0.953437363082439
"PHF10","OK","negbinomial.size",0.000117110907398107,0.0140445982211689,"protein_coding","PHF10",134,0.102839600920952,1.91933082482878,0.940603402624733
