"","status","family","pval","qval","type","gene_short_name","num_cells_expressed","perc_cells_expressed","FC","log2FC"
"PLEKHA5","OK","negbinomial.size",0.00122134456736524,0.0168303279492652,"protein_coding","PLEKHA5",183,0.300492610837438,1.49803664921466,0.583072919519938
"PAK6","OK","negbinomial.size",0.000165915996506221,0.0037205488933683,"protein_coding","PAK6",162,0.266009852216749,1.49748322147651,0.5825398384543
"TSPYL4","OK","negbinomial.size",3.97862406843793e-06,0.000186180265869229,"protein_coding","TSPYL4",278,0.456486042692939,1.49660633484163,0.581694786887245
"DCLK2","OK","negbinomial.size",1.7769742433029e-05,0.000622033295506316,"protein_coding","DCLK2",207,0.339901477832512,1.49353448275862,0.578730547009642
"SON","OK","negbinomial.size",1.26021228473545e-07,9.13111879644068e-06,"protein_coding","SON",340,0.558292282430213,1.49216937354988,0.577411302692233
"SRRM2","OK","negbinomial.size",8.28520560149035e-06,0.000337340531393612,"protein_coding","SRRM2",297,0.487684729064039,1.49166666666667,0.576925181655738
"SRSF2","OK","negbinomial.size",2.65476045494112e-07,1.7624732340513e-05,"protein_coding","SRSF2",276,0.45320197044335,1.49105011933174,0.576328752387352
"LDLR","OK","negbinomial.size",0.000409186601180282,0.00733325508524822,"protein_coding","LDLR",128,0.210180623973727,1.491,0.576280257621355
"UBE2A","OK","negbinomial.size",0.000955091170854642,0.0140828924612779,"protein_coding","UBE2A",107,0.175697865353038,1.48918269230769,0.574520753999509
"PRRC2C","OK","negbinomial.size",3.41608620325679e-07,2.19231398863294e-05,"protein_coding","PRRC2C",387,0.635467980295567,1.48834951456311,0.573713359588197
"NCL","OK","negbinomial.size",3.65399674303368e-07,2.31196779839741e-05,"protein_coding","NCL",370,0.607553366174056,1.48823221757322,0.573599656151883
"HERC1","OK","negbinomial.size",0.00010311501181926,0.00258305021243154,"protein_coding","HERC1",147,0.241379310344828,1.48621323529412,0.571641122223322
"KDM1A","OK","negbinomial.size",3.43571894793053e-06,0.000167765160366883,"protein_coding","KDM1A",231,0.379310344827586,1.48584905660377,0.57128756382408
"FNDC3A","OK","negbinomial.size",0.000300715637074505,0.00578963520121871,"protein_coding","FNDC3A",144,0.236453201970443,1.48546511627907,0.570914726235523
"FIGN","OK","negbinomial.size",0.00281143843414621,0.0313397483680633,"protein_coding","FIGN",139,0.22824302134647,1.48519736842105,0.570654664037272
"MARCKSL1","OK","negbinomial.size",6.59304869691404e-16,2.6925611299488e-13,"protein_coding","MARCKSL1",595,0.977011494252874,1.48474059003052,0.570210889161687
"CSPG5","OK","negbinomial.size",7.87372297070914e-06,0.000325503572013028,"protein_coding","CSPG5",178,0.292282430213465,1.48099662162162,0.566568349623862
"MED13","OK","negbinomial.size",0.00138355274482395,0.0186089224969984,"protein_coding","MED13",185,0.303776683087028,1.4765625,0.562242424221073
"AKT1","OK","negbinomial.size",0.00133568470259796,0.0181279181640612,"protein_coding","AKT1",176,0.288998357963875,1.47567567567568,0.56137568040354
"WBP4","OK","negbinomial.size",0.000580401730583123,0.0096449742577913,"protein_coding","WBP4",63,0.103448275862069,1.47368421052632,0.559427408614019
"SPEN","OK","negbinomial.size",0.000223159135246571,0.00459864780690832,"protein_coding","SPEN",153,0.251231527093596,1.47,0.55581615506164
"JARID2","OK","negbinomial.size",0.000132064147945434,0.00313264664797734,"protein_coding","JARID2",169,0.277504105090312,1.46891191709845,0.554747887674149
"MALAT1","OK","negbinomial.size",4.3380510026428e-15,1.58010576655722e-12,"protein_coding","MALAT1",602,0.988505747126437,1.46801912391782,0.553870762323967
"IDI1","OK","negbinomial.size",2.51476768130591e-07,1.69457620204799e-05,"protein_coding","IDI1",301,0.494252873563218,1.46669054441261,0.552564510318719
"QRICH1","OK","negbinomial.size",0.00349392148316995,0.036701153412846,"protein_coding","QRICH1",105,0.172413793103448,1.46447368421053,0.550382269011011
"PPP1CC","OK","negbinomial.size",0.000583772948574284,0.00967713164567727,"protein_coding","PPP1CC",179,0.293924466338259,1.46164772727273,0.547595648256671
"NUCKS1","OK","negbinomial.size",1.48141035641899e-10,2.21832970816209e-08,"protein_coding","NUCKS1",556,0.912972085385878,1.4597044996642,0.545676341695986
"TAOK1","OK","negbinomial.size",0.000214873300581411,0.0044966575651175,"protein_coding","TAOK1",288,0.472906403940887,1.45655487804878,0.542560058359373
"PBRM1","OK","negbinomial.size",0.000310884268369261,0.00595140239319962,"protein_coding","PBRM1",216,0.354679802955665,1.45556872037915,0.54158295365498
"PCSK7","OK","negbinomial.size",4.74157183695391e-05,0.00136835468194064,"protein_coding","PCSK7",134,0.220032840722496,1.45065789473684,0.536707332113935
"B4GALT5","OK","negbinomial.size",1.4419870593392e-05,0.000532429030101764,"protein_coding","B4GALT5",286,0.469622331691297,1.45007082152975,0.536123363257191
"APBA2","OK","negbinomial.size",0.00204239906330645,0.025091533433164,"protein_coding","APBA2",128,0.210180623973727,1.45,0.53605290024021
"ARF4","OK","negbinomial.size",3.8071210789791e-06,0.000180663981624652,"protein_coding","ARF4",306,0.502463054187192,1.44870283018868,0.534761687798966
"CHD2","OK","negbinomial.size",0.00396617154454417,0.0396313652691413,"protein_coding","CHD2",202,0.331691297208539,1.4472972972973,0.533361304233944
"OSBPL8","OK","negbinomial.size",6.80763833759893e-06,0.000292186439094971,"protein_coding","OSBPL8",294,0.482758620689655,1.44657258064516,0.532638711176175
"TMEM59","OK","negbinomial.size",0.000281533660039281,0.00552289539497728,"protein_coding","TMEM59",176,0.288998357963875,1.44452662721893,0.530596797604607
"LAMP1","OK","negbinomial.size",0.000296209844430974,0.00571922646618373,"protein_coding","LAMP1",165,0.270935960591133,1.44375,0.529820946528695
"TACC2","OK","negbinomial.size",0.00499000630349858,0.0466368342248616,"protein_coding","TACC2",174,0.285714285714286,1.44117647058824,0.527247002864869
"KCTD7","OK","negbinomial.size",0.00249316063306855,0.0288167460136062,"protein_coding","KCTD7",101,0.165845648604269,1.43870192307692,0.52476771880241
"RCAN1","OK","negbinomial.size",0.000227862860358042,0.00468126184305691,"protein_coding","RCAN1",127,0.208538587848933,1.4375,0.523561956057013
"HNRNPC","OK","negbinomial.size",1.20531655560845e-09,1.36504632100295e-07,"protein_coding","HNRNPC",446,0.732348111658456,1.4371875,0.523248292605209
"EIF1","OK","negbinomial.size",1.65650990378565e-12,3.65980065136382e-10,"protein_coding","EIF1",574,0.942528735632184,1.43657383750639,0.522632146902212
"SLC4A7","OK","negbinomial.size",3.47614384572868e-06,0.000169126319887673,"protein_coding","SLC4A7",144,0.236453201970443,1.43577348066298,0.521828155775165
"ARL5B","OK","negbinomial.size",0.00547355201165183,0.0494748896452258,"protein_coding","ARL5B",144,0.236453201970443,1.43338815789474,0.5194293406821
"EEF1A2","OK","negbinomial.size",9.43413041155269e-06,0.000376165016439336,"protein_coding","EEF1A2",326,0.535303776683087,1.43181818181818,0.517848304862619
"PNPLA8","OK","negbinomial.size",6.10036981812133e-05,0.00169865049666986,"protein_coding","PNPLA8",155,0.254515599343186,1.43181818181818,0.517848304862619
"EAF1","OK","negbinomial.size",0.00182814111367881,0.0230958140497459,"protein_coding","EAF1",108,0.177339901477833,1.43003731343284,0.516052791201005
"RP5.1172N10.4","OK","negbinomial.size",0.00400588513703868,0.039813653386335,"protein_coding","RP5.1172N10.4",141,0.231527093596059,1.42987804878049,0.515892107897293
"DR1","OK","negbinomial.size",0.000163876305560748,0.00369069921645401,"protein_coding","DR1",163,0.267651888341544,1.42857142857143,0.514573172829758
"DLX5","OK","negbinomial.size",0.00176330218881822,0.0224400600554326,"protein_coding","DLX5",119,0.195402298850575,1.428,0.513995979367013
"MKLN1","OK","negbinomial.size",0.000932237881809103,0.013867295731944,"protein_coding","MKLN1",100,0.164203612479475,1.42763157894737,0.513623719000894
"TMCO1","OK","negbinomial.size",0.00131588612783728,0.0179495924543148,"protein_coding","TMCO1",167,0.274220032840722,1.42592592592593,0.511899038531433
"PDS5A","OK","negbinomial.size",0.000306089398068458,0.00588468875573267,"protein_coding","PDS5A",95,0.155993431855501,1.425,0.510961919277379
"TMEM170B","OK","negbinomial.size",0.00187414727674612,0.0234303180414726,"protein_coding","TMEM170B",79,0.129720853858785,1.425,0.510961919277379
"SRSF11","OK","negbinomial.size",4.37651988801882e-06,0.00020130497792092,"protein_coding","SRSF11",259,0.425287356321839,1.42475328947368,0.51071212358099
"ARF1","OK","negbinomial.size",5.5792174036694e-12,1.01609612093584e-09,"protein_coding","ARF1",540,0.886699507389163,1.4243762993763,0.510330335578603
"EIF5","OK","negbinomial.size",3.86072368510696e-06,0.000182564817909426,"protein_coding","EIF5",281,0.461412151067323,1.42429022082019,0.510243147341451
"MIDN","OK","negbinomial.size",0.000483319511303157,0.00839031376302153,"protein_coding","MIDN",222,0.364532019704433,1.42333333333333,0.50927356912461
"CALM2","OK","negbinomial.size",3.75167336538759e-12,7.12131013314486e-10,"protein_coding","CALM2",593,0.973727422003284,1.41733993902439,0.503185820025228
"TRIO","OK","negbinomial.size",2.29971906000041e-05,0.000761506480875319,"protein_coding","TRIO",235,0.385878489326765,1.4168410041841,0.502677870221266
"PEG10","OK","negbinomial.size",2.90168101334796e-12,5.750875737778e-10,"protein_coding","PEG10",485,0.796387520525452,1.41364038972542,0.499415165449345
"EP300","OK","negbinomial.size",0.00143986915909535,0.0191861661937527,"protein_coding","EP300",151,0.247947454844007,1.41346153846154,0.499232626695272
"SAFB","OK","negbinomial.size",0.00446512193552387,0.0431372389426919,"protein_coding","SAFB",167,0.274220032840722,1.41129032258065,0.497014801445453
"NPEPPS","OK","negbinomial.size",3.5614818286702e-05,0.00108839207721062,"protein_coding","NPEPPS",233,0.382594417077176,1.41079295154185,0.496506273050732
