"","status","family","pval","qval","type","gene_short_name","num_cells_expressed","perc_cells_expressed","FC","log2FC"
"MIR22HG","OK","negbinomial.size",2.31753438631244e-09,1.75873594810687e-06,"protein_coding","MIR22HG",27,0.0309633027522936,Inf,Inf
"NR4A2","OK","negbinomial.size",1.20475433014839e-07,6.75762417967148e-05,"protein_coding","NR4A2",19,0.0217889908256881,Inf,Inf
"FOS","OK","negbinomial.size",6.60220833952667e-175,8.51750897882336e-171,"protein_coding","FOS",344,0.394495412844037,1042.69874476987,10.0261066810573
"NPAS4","OK","negbinomial.size",6.59864481381047e-24,9.45879074921876e-21,"protein_coding","NPAS4",90,0.103211009174312,106.330543933054,6.73241226689888
"NR4A1","OK","negbinomial.size",6.71472723173889e-39,2.88755653388878e-35,"protein_coding","NR4A1",130,0.149082568807339,83.663179916318,6.3865209286608
"EGR1","OK","negbinomial.size",2.47506442550141e-33,7.98270153834843e-30,"protein_coding","EGR1",101,0.115825688073394,77.4811715481172,6.27577386315327
"FOSB","OK","negbinomial.size",1.88852297550451e-23,2.43638349069837e-20,"protein_coding","FOSB",80,0.0917431192660551,38.1910739191074,5.25516358347798
"JUNB","OK","negbinomial.size",8.93757163242861e-25,1.64719445185659e-21,"protein_coding","JUNB",108,0.123853211009174,20.2975941422594,4.343236830932
"KLF5","OK","negbinomial.size",6.39593922346686e-05,0.0118562627220544,"protein_coding","KLF5",17,0.0194954128440367,18.1338912133891,4.18061663011293
"SIK1","OK","negbinomial.size",2.12089817226133e-24,3.42021341504293e-21,"protein_coding","SIK1",113,0.129587155963303,15.3519874476987,3.94035353193779
"GPR3","OK","negbinomial.size",0.00012791956757403,0.0196463135865781,"protein_coding","GPR3",16,0.018348623853211,14.836820083682,3.89111001291794
"NR4A3","OK","negbinomial.size",1.02635391280875e-16,1.10341598576214e-13,"protein_coding","NR4A3",78,0.0894495412844037,13.3060370591751,3.73400905183321
"PRMT10","OK","negbinomial.size",6.111018300372e-06,0.0020746907129763,"protein_coding","PRMT10",28,0.0321100917431193,8.65481171548117,3.11350243425439
"ATF3","OK","negbinomial.size",1.45602098248892e-05,0.0036831620970764,"protein_coding","ATF3",28,0.0321100917431193,8.03661087866109,3.00658723033788
"EGR3","OK","negbinomial.size",2.23561502097775e-09,1.75873594810687e-06,"protein_coding","EGR3",68,0.0779816513761468,7.418410041841,2.89111001291794
"C3orf58","OK","negbinomial.size",1.01484844025154e-05,0.00303072616511326,"protein_coding","C3orf58",33,0.0378440366972477,5.65212193664076,2.49879259013918
"FOSL2","OK","negbinomial.size",1.47368800821995e-06,0.000594126531063922,"protein_coding","FOSL2",59,0.0676605504587156,4.94560669456067,2.30614751219678
"ZC3H12C","OK","negbinomial.size",2.64019163767956e-06,0.000973174637648687,"protein_coding","ZC3H12C",46,0.0527522935779817,4.78075313807531,2.25723791171584
"METTL15","OK","negbinomial.size",5.22312766561436e-05,0.0102450697627167,"protein_coding","METTL15",21,0.0240825688073395,4.61589958158996,2.20661183864587
"INSIG1","OK","negbinomial.size",2.41621079019746e-26,5.19525590072289e-23,"protein_coding","INSIG1",287,0.329128440366972,4.57193863319386,2.19280603912084
"ZNF331","OK","negbinomial.size",1.90764292837726e-11,1.64070009459967e-08,"protein_coding","ZNF331",112,0.128440366972477,4.51698744769875,2.17536090466143
"ETV3","OK","negbinomial.size",5.8649540636102e-06,0.00204496682093609,"protein_coding","ETV3",63,0.0722477064220183,4.43836498229804,2.1500283102795
"SERTAD1","OK","negbinomial.size",5.32067028991565e-05,0.0102450697627167,"protein_coding","SERTAD1",35,0.0401376146788991,3.9152719665272,1.96911252491921
"FBXO33","OK","negbinomial.size",1.20949149237337e-05,0.0033199254772572,"protein_coding","FBXO33",67,0.0768348623853211,3.90153417015342,1.96404153537179
"L3MBTL1","OK","negbinomial.size",0.000348379225919085,0.0428041942245916,"protein_coding","L3MBTL1",42,0.0481651376146789,3.43444909344491,1.7800787005292
"RBM15","OK","negbinomial.size",9.54358474949897e-07,0.000410405956177621,"protein_coding","RBM15",68,0.0779816513761468,3.39404380999262,1.76300518717025
"KIAA1107","OK","negbinomial.size",1.72619492775418e-11,1.59068862592547e-08,"protein_coding","KIAA1107",191,0.219036697247706,3.32650926479378,1.73400905183321
"GCA","OK","negbinomial.size",0.000131864973161096,0.0197812792878058,"protein_coding","GCA",35,0.0401376146788991,3.23366591567428,1.69317063530603
"IER2","OK","negbinomial.size",1.68798877256515e-05,0.00403273021386351,"protein_coding","IER2",110,0.126146788990826,3.06810785681079,1.61734920049109
"VGF","OK","negbinomial.size",1.15259000559916e-18,1.35177851474862e-15,"protein_coding","VGF",273,0.313073394495413,3.00157890581827,1.58572159418051
"ID1","OK","negbinomial.size",3.87951361957202e-09,2.63418974768941e-06,"protein_coding","ID1",137,0.157110091743119,2.84078003586372,1.5062871266861
"DCUN1D3","OK","negbinomial.size",4.44673574691403e-05,0.00910592664618061,"protein_coding","DCUN1D3",56,0.0642201834862385,2.74755927475593,1.45815060564183
"PRPF38B","OK","negbinomial.size",1.4624988009517e-06,0.000594126531063922,"protein_coding","PRPF38B",136,0.155963302752294,2.67887029288703,1.42162472961672
"ABI1","OK","negbinomial.size",8.17553544294355e-05,0.0140659982362261,"protein_coding","ABI1",89,0.102064220183486,2.52598191388851,1.3368443094197
"SLC2A3","OK","negbinomial.size",0.000126605885163642,0.0196463135865781,"protein_coding","SLC2A3",144,0.165137614678899,2.4907222121157,1.31656412814212
"CDH20","OK","negbinomial.size",0.000214438204932638,0.0291207082298522,"protein_coding","CDH20",28,0.0321100917431193,2.47280334728033,1.30614751219678
"DHCR7","OK","negbinomial.size",2.39398828598122e-07,0.000123539371509775,"protein_coding","DHCR7",144,0.165137614678899,2.41174647450798,1.27007825748926
"INO80D","OK","negbinomial.size",0.000366652736001044,0.0446244051617874,"protein_coding","INO80D",80,0.0917431192660551,2.36644621406398,1.24272213205515
"LDLR","OK","negbinomial.size",1.27724778202354e-05,0.00343286950747619,"protein_coding","LDLR",197,0.225917431192661,2.20152534293734,1.13850345200571
"ARL5B","OK","negbinomial.size",5.4288349304601e-06,0.00194548331771849,"protein_coding","ARL5B",169,0.193807339449541,2.18787127434268,1.12952785818046
"DCAF12","OK","negbinomial.size",0.000288914572810603,0.036903830730986,"protein_coding","DCAF12",83,0.0951834862385321,2.14309623430962,1.09969663472936
"PTBP2","OK","negbinomial.size",1.35929027973834e-05,0.00357881712222538,"protein_coding","PTBP2",161,0.184633027522936,2.13041519150306,1.09113462122593
"CLK1","OK","negbinomial.size",0.000145214026495832,0.0212887063161674,"protein_coding","CLK1",170,0.194954128440367,2.11603072503591,1.08136057571995
"MOB4","OK","negbinomial.size",9.13871061051214e-06,0.00293092211613014,"protein_coding","MOB4",203,0.232798165137615,2.09668115529918,1.06810748582986
"ZBTB11","OK","negbinomial.size",8.39353545745734e-05,0.0140659982362261,"protein_coding","ZBTB11",64,0.073394495412844,2.0881450488145,1.06222192931069
"BTG1","OK","negbinomial.size",2.77847417758717e-09,1.99139418694734e-06,"protein_coding","BTG1",385,0.44151376146789,2.08382304546096,1.05923277172627
"JUN","OK","negbinomial.size",3.86419032093844e-05,0.00817244579187326,"protein_coding","JUN",217,0.248853211009174,1.992521332323,0.994595170073641
"CITED2","OK","negbinomial.size",1.44385930422699e-05,0.0036831620970764,"protein_coding","CITED2",215,0.246559633027523,1.98899399672549,0.992038921768721
"ANKRD10","OK","negbinomial.size",1.99437048571409e-05,0.00464382991642186,"protein_coding","ANKRD10",185,0.212155963302752,1.97824267782427,0.984219417309422
"ATF4","OK","negbinomial.size",0.000118537537544682,0.0188796638501721,"protein_coding","ATF4",172,0.197247706422018,1.93578039812349,0.952915297391412
"DUSP4","OK","negbinomial.size",3.19771674053659e-12,3.17336489766635e-09,"protein_coding","DUSP4",677,0.776376146788991,1.92582380502478,0.945475716034489
"EIF4A3","OK","negbinomial.size",7.82931722908902e-05,0.0138364413112983,"protein_coding","EIF4A3",170,0.194954128440367,1.91555188873829,0.937760106216761
"SC5D","OK","negbinomial.size",0.000152384409442101,0.0220888906316016,"protein_coding","SC5D",168,0.192660550458716,1.91121430870385,0.934489559984117
"MCL1","OK","negbinomial.size",5.03433692230954e-07,0.000231957073695412,"protein_coding","MCL1",294,0.337155963302752,1.87716458479675,0.908555147377349
"WBP5","OK","negbinomial.size",0.000195698051419588,0.0271473178641301,"protein_coding","WBP5",206,0.236238532110092,1.83624010936659,0.87675471994087
"KIF5B","OK","negbinomial.size",2.33638611642408e-05,0.00528802057683983,"protein_coding","KIF5B",264,0.302752293577982,1.80952536610879,0.855611331696554
"SLC38A2","OK","negbinomial.size",1.19466565182697e-05,0.0033199254772572,"protein_coding","SLC38A2",169,0.193807339449541,1.8058957778623,0.85271463418093
"SQLE","OK","negbinomial.size",6.45765643734679e-06,0.00213615963328746,"protein_coding","SQLE",294,0.337155963302752,1.79894939376355,0.847154602713206
"MIDN","OK","negbinomial.size",2.19594636812283e-06,0.000833232473386844,"protein_coding","MIDN",429,0.49197247706422,1.78993715096024,0.83990893185276
"SRSF2","OK","negbinomial.size",9.31461179453808e-06,0.00293092211613014,"protein_coding","SRSF2",379,0.434633027522936,1.77917423225705,0.831207798803456
"HMGCR","OK","negbinomial.size",4.13226630684732e-09,2.66551838123186e-06,"protein_coding","HMGCR",489,0.560779816513762,1.76963651866981,0.823453062814678
"IFRD1","OK","negbinomial.size",4.34838189441627e-05,0.00904814109997811,"protein_coding","IFRD1",193,0.221330275229358,1.76759646675965,0.821788952414034
"CBX4","OK","negbinomial.size",9.89216085438143e-05,0.0161542743268829,"protein_coding","CBX4",279,0.319954128440367,1.74708932144806,0.804953369168225
"SLC25A36","OK","negbinomial.size",0.000406634764484417,0.0490279915571352,"protein_coding","SLC25A36",255,0.29243119266055,1.7458449558345,0.803925442483564
"PNRC1","OK","negbinomial.size",0.00013982789586887,0.0207347090184402,"protein_coding","PNRC1",278,0.318807339449541,1.72987778022462,0.790670111796912
"SCG2","OK","negbinomial.size",1.5785486763726e-08,9.697550701849e-06,"protein_coding","SCG2",455,0.521788990825688,1.72783829610744,0.788968205742113
"TSPYL4","OK","negbinomial.size",1.84537289854845e-06,0.000721428962550715,"protein_coding","TSPYL4",402,0.461009174311927,1.70450436489488,0.769352293936138
"SF1","OK","negbinomial.size",1.13668203650065e-05,0.00325874110064331,"protein_coding","SF1",357,0.409403669724771,1.67668129400959,0.745608485414845
"MSMO1","OK","negbinomial.size",2.91984413203132e-07,0.000144880419797446,"protein_coding","MSMO1",478,0.548165137614679,1.67215355288871,0.741707335348973
"JUND","OK","negbinomial.size",5.37210171916224e-07,0.000238984428547973,"protein_coding","JUND",501,0.57454128440367,1.67188592696196,0.741476415468704
"PTP4A1","OK","negbinomial.size",1.65620433744598e-05,0.00403145135045105,"protein_coding","PTP4A1",481,0.551605504587156,1.6426619226985,0.716035588849055
"GPM6B","OK","negbinomial.size",6.87071048977905e-05,0.0123109772261999,"protein_coding","GPM6B",352,0.403669724770642,1.62792887029289,0.703037664765368
"LUC7L3","OK","negbinomial.size",1.03365592795119e-05,0.00303072616511326,"protein_coding","LUC7L3",428,0.490825688073394,1.62136190169663,0.697206148541188
"HMGCS1","OK","negbinomial.size",5.25408219604301e-05,0.0102450697627167,"protein_coding","HMGCS1",365,0.418577981651376,1.53484345693262,0.618091518511524
"PPP2CA","OK","negbinomial.size",0.000240539351667221,0.0319917337717403,"protein_coding","PPP2CA",388,0.444954128440367,1.49095495938961,0.576236675564528
"CAPRIN1","OK","negbinomial.size",0.000194320683874242,0.0271473178641301,"protein_coding","CAPRIN1",349,0.400229357798165,1.41682895320363,0.502665599286386
"DDX5","OK","negbinomial.size",0.000155138731650542,0.0222382753002627,"protein_coding","DDX5",599,0.686926605504587,1.41600866125067,0.501830089930216
"DYNLL1","OK","negbinomial.size",0.000176380906943925,0.0250053854998195,"protein_coding","DYNLL1",645,0.739678899082569,1.40278382943673,0.488292705160232
"RPS24","OK","negbinomial.size",0.000248093763626044,0.0326597718830571,"protein_coding","RPS24",767,0.879587155963303,0.840095671897307,-0.251374460433838
"RPL10A","OK","negbinomial.size",0.00030428185943439,0.0384856889074811,"protein_coding","RPL10A",609,0.698394495412844,0.801529360842591,-0.319172726140513
"RPL11","OK","negbinomial.size",0.000125277240836936,0.0196463135865781,"protein_coding","RPL11",671,0.769495412844037,0.797113370890933,-0.32714316616685
"RPL26","OK","negbinomial.size",2.01576990403553e-05,0.00464382991642186,"protein_coding","RPL26",639,0.732798165137615,0.769126454421296,-0.37870727931623
"RPL38","OK","negbinomial.size",3.0331709273129e-05,0.00663236239546843,"protein_coding","RPL38",629,0.721330275229358,0.747057888883004,-0.420708054324581
"RPL34","OK","negbinomial.size",6.53803978416039e-05,0.0118798945430216,"protein_coding","RPL34",504,0.577981651376147,0.746570409493107,-0.421649766695827
"RPL27","OK","negbinomial.size",1.03326312034084e-05,0.00303072616511326,"protein_coding","RPL27",637,0.730504587155963,0.739830594958669,-0.434733131972805
"RPS3A","OK","negbinomial.size",3.40608988321623e-05,0.0073236609305621,"protein_coding","RPS3A",531,0.60894495412844,0.726403212941325,-0.461157511085263
"ATP5G2","OK","negbinomial.size",8.24919236957394e-05,0.0140659982362261,"protein_coding","ATP5G2",366,0.419724770642202,0.714365411436541,-0.485265865991799
"NACA","OK","negbinomial.size",8.39533264234871e-05,0.0140659982362261,"protein_coding","NACA",438,0.502293577981651,0.708461565061033,-0.497238507657875
"RPL7A","OK","negbinomial.size",1.54813817883467e-07,8.32188776881086e-05,"protein_coding","RPL7A",728,0.834862385321101,0.699378724483327,-0.515854185825221
"ARRDC3","OK","negbinomial.size",1.10087461225149e-07,6.45562880575292e-05,"protein_coding","ARRDC3",328,0.376146788990826,0.611553515994061,-0.709449342854235
