"","status","family","pval","qval","type","gene_short_name","num_cells_expressed","perc_cells_expressed","FC","log2FC"
"FBXW7","OK","negbinomial.size",0.0011661978277905,0.00950656267515338,"protein_coding","FBXW7",168,0.113821138211382,1.49902234428407,0.584021888120708
"ABHD13","OK","negbinomial.size",0.00259312488080548,0.0180054574746257,"protein_coding","ABHD13",110,0.0745257452574526,1.49850484520089,0.583523748606907
"BSG","OK","negbinomial.size",3.3970933379183e-07,1.04151256072511e-05,"protein_coding","BSG",345,0.233739837398374,1.49692580953682,0.582002720484057
"ATP2B1","OK","negbinomial.size",1.49406790327073e-12,1.5545364782535e-10,"protein_coding","ATP2B1",688,0.466124661246612,1.49518843046354,0.580327310888159
"DCAF5","OK","negbinomial.size",0.000115186127522381,0.00150699949413935,"protein_coding","DCAF5",192,0.130081300813008,1.49515639368631,0.580296398533653
"SNRNP40","OK","negbinomial.size",0.00438109446537726,0.0269264103560443,"protein_coding","SNRNP40",62,0.0420054200542005,1.49364307749836,0.578835441405373
"AHDC1","OK","negbinomial.size",1.98445991619524e-06,4.75910223822213e-05,"protein_coding","AHDC1",349,0.236449864498645,1.48915965747697,0.574498438071956
"RASGEF1B","OK","negbinomial.size",0.00209301387919166,0.0152801576793583,"protein_coding","RASGEF1B",155,0.105013550135501,1.48653049141504,0.571949055820134
"AMY2B","OK","negbinomial.size",5.31454929238748e-08,1.99506972584114e-06,"protein_coding","AMY2B",398,0.269647696476965,1.48601665439761,0.571450284841652
"RNF11","OK","negbinomial.size",1.68095128183854e-09,8.54311163008251e-08,"protein_coding","RNF11",611,0.413956639566396,1.48549889496021,0.570947531975061
"FUT11","OK","negbinomial.size",0.000580864707075091,0.0054903764229544,"protein_coding","FUT11",165,0.111788617886179,1.48526750883949,0.570722795618054
"GLYR1","OK","negbinomial.size",0.000365274495779208,0.00380357540364575,"protein_coding","GLYR1",266,0.180216802168022,1.48501207416129,0.570474661168672
"SCG2","OK","negbinomial.size",2.34216967852829e-08,9.4358018695344e-07,"protein_coding","SCG2",452,0.306233062330623,1.48327768946446,0.568788714926805
"HCG18","OK","negbinomial.size",0.00104349497711523,0.00871304371549793,"protein_coding","HCG18",191,0.12940379403794,1.48121005300625,0.566776246259399
"SLC25A38","OK","negbinomial.size",0.000352350618990006,0.00369520720582058,"protein_coding","SLC25A38",169,0.11449864498645,1.48121005300625,0.566776246259399
"RPN1","OK","negbinomial.size",2.41935944940102e-07,7.77844665800125e-06,"protein_coding","RPN1",305,0.206639566395664,1.48065487682447,0.56623540462574
"SLC6A6","OK","negbinomial.size",0.00246574251133796,0.0173126044340169,"protein_coding","SLC6A6",99,0.0670731707317073,1.48065487682447,0.56623540462574
"DCAF11","OK","negbinomial.size",0.00522564161596454,0.030950976384292,"protein_coding","DCAF11",124,0.0840108401084011,1.47977353463588,0.565376401896647
"RAD21","OK","negbinomial.size",7.11531293687287e-09,3.27601899469819e-07,"protein_coding","RAD21",758,0.513550135501355,1.47941790533171,0.565029641880343
"STK4","OK","negbinomial.size",0.00257657908278582,0.0179288657187635,"protein_coding","STK4",144,0.0975609756097561,1.4781590405382,0.563801502672023
"RAPGEF5","OK","negbinomial.size",1.09154927865418e-05,0.000209039596639657,"protein_coding","RAPGEF5",179,0.121273712737127,1.477977381568,0.563624191169202
"AMFR","OK","negbinomial.size",0.00422019945766152,0.0261565270326169,"protein_coding","AMFR",201,0.136178861788618,1.47781183750645,0.563462589932305
"STAT3","OK","negbinomial.size",0.000619981174465538,0.0057652577335592,"protein_coding","STAT3",156,0.105691056910569,1.47716441271125,0.562830411209211
"CRIM1","OK","negbinomial.size",0.00867896936115701,0.0454193667874569,"protein_coding","CRIM1",83,0.0562330623306233,1.47644548129689,0.562128085009106
"TAOK1","OK","negbinomial.size",6.20967172058353e-10,3.52165674316698e-08,"protein_coding","TAOK1",627,0.42479674796748,1.47549872524498,0.561202674356137
"LSM12","OK","negbinomial.size",0.000379932476507134,0.00392527579715814,"protein_coding","LSM12",185,0.125338753387534,1.47535357042696,0.561060739677397
"DNAJC21","OK","negbinomial.size",0.00414612261911842,0.025794192226474,"protein_coding","DNAJC21",103,0.0697831978319783,1.47424511545293,0.559976414154058
"RP11.977G19.5","OK","negbinomial.size",1.99929691482872e-08,8.17916700698039e-07,"protein_coding","RP11.977G19.5",500,0.338753387533875,1.47391750542727,0.559655779628704
"KLHDC7A","OK","negbinomial.size",0.000238400428416523,0.00271570970784132,"protein_coding","KLHDC7A",366,0.247967479674797,1.47247602131439,0.55824414053282
"NIPA2","OK","negbinomial.size",2.71132201342064e-05,0.000454086300194428,"protein_coding","NIPA2",199,0.134823848238482,1.47215398762959,0.557928585505199
"LDLR","OK","negbinomial.size",6.74333826522132e-06,0.000139011656531411,"protein_coding","LDLR",293,0.198509485094851,1.47081663844025,0.556617402064143
"MTMR1","OK","negbinomial.size",0.00745137478028779,0.0407543320971535,"protein_coding","MTMR1",150,0.101626016260163,1.47049703465093,0.556303874943298
"PAPD5","OK","negbinomial.size",0.00063294835881109,0.00585445925433398,"protein_coding","PAPD5",259,0.175474254742547,1.46920496121207,0.555035672883787
"SPATS2","OK","negbinomial.size",2.76602070470597e-05,0.000462075822907519,"protein_coding","SPATS2",220,0.149051490514905,1.46509462852943,0.550993849426508
"SACS","OK","negbinomial.size",0.000596621774531502,0.00560324102960857,"protein_coding","SACS",204,0.138211382113821,1.46503108348135,0.550931274551051
"FAM133B","OK","negbinomial.size",0.000241832199584139,0.00274769620404541,"protein_coding","FAM133B",168,0.113821138211382,1.46434346915511,0.550253984720814
"HRAS","OK","negbinomial.size",6.91241619377063e-05,0.000983214936323844,"protein_coding","HRAS",211,0.142953929539295,1.46316056571268,0.549088098011321
"EPHA10","OK","negbinomial.size",0.00915868036477197,0.0474599224863125,"protein_coding","EPHA10",79,0.0535230352303523,1.4595026642984,0.545476844458942
"PNPLA8","OK","negbinomial.size",4.89800727405918e-05,0.000733812563712223,"protein_coding","PNPLA8",289,0.19579945799458,1.45882414144192,0.544805979512704
"ZFAND5","OK","negbinomial.size",3.56057144081995e-07,1.07974460917913e-05,"protein_coding","ZFAND5",448,0.303523035230352,1.45591886401774,0.541929958736604
"C16orf52","OK","negbinomial.size",8.73769321435181e-05,0.00120145554770494,"protein_coding","C16orf52",317,0.214769647696477,1.45589895401618,0.54191022943875
"CALM2","OK","negbinomial.size",3.12636636345216e-22,1.05927705452966e-19,"protein_coding","CALM2",1368,0.926829268292683,1.45504921551214,0.541067951603993
"THAP9.AS1","OK","negbinomial.size",0.00705388781290013,0.0391638964536396,"protein_coding","THAP9.AS1",167,0.113143631436314,1.45391070006737,0.539938660917512
